Time,LF_FOOT_X,LF_FOOT_Y,LF_FOOT_Z,LH_FOOT_X,LH_FOOT_Y,LH_FOOT_Z,RF_FOOT_X,RF_FOOT_Y,RF_FOOT_Z,RH_FOOT_X,RH_FOOT_Y,RH_FOOT_Z,Base_lin_vel_X,Base_lin_vel_Y,Base_lin_vel_Z
23,2.4506525733158924e-06,0.0,18.239606857299805,3.604835001169704e-05,0.0,268.2990417480469,4.8007343139033765e-05,0.0,357.30694580078125,0.0,0.0,0.0,-0.29553261399269104,-0.7417089939117432,-0.10549099743366241
24,2.5520077997498447e-06,0.0,18.99397087097168,2.5481842385488562e-05,0.0,189.65512084960938,4.987282591173425e-05,0.0,371.1912536621094,0.0,0.0,0.0,-0.30055826902389526,-0.7648192644119263,-0.047665633261203766
25,3.0352207431860734e-06,0.0,22.590408325195312,1.4055207429919392e-05,0.0,104.6094741821289,4.824176357942633e-05,0.0,359.0516662597656,0.0,0.0,0.0,-0.3390428125858307,-0.7589271664619446,-0.03858102858066559
26,2.769492084553349e-06,0.0,20.612651824951172,1.803425038815476e-05,0.0,134.22451782226562,4.218444519210607e-05,0.0,313.968505859375,0.0,0.0,0.0,-0.38282498717308044,-0.7650290131568909,-0.04960069805383682
27,4.5120906122519955e-08,0.0,0.3358238935470581,2.8045784347341396e-05,0.0,208.7379150390625,3.5826105886371806e-05,0.0,266.6449279785156,0.0,0.0,0.0,-0.4115835428237915,-0.801319420337677,-0.05538434535264969
28,0.0,0.0,0.0,3.2560292311245576e-05,0.0,242.3383026123047,3.347836900502443e-05,0.0,249.1713104248047,0.0,0.0,0.0,-0.43719562888145447,-0.8796339631080627,-0.05710833892226219
29,0.0,0.0,0.0,2.8969792765565217e-05,0.0,215.61508178710938,2.9507460567401722e-05,0.0,219.6168212890625,0.0,0.0,0.0,-0.4800266623497009,-0.9833471179008484,-0.05556775629520416
30,3.901966465491569e-06,0.0,29.0413818359375,1.464154865971068e-05,0.0,108.97346496582031,2.0001438315375708e-05,0.0,148.86581420898438,7.390386599581689e-05,0.0,550.0484008789062,-0.526649534702301,-1.0634076595306396,-0.02209142968058586
31,1.0783426660054829e-05,0.0,80.25840759277344,0.0,0.0,0.0,0.0,0.0,0.0,5.139870700077154e-05,0.0,382.5480041503906,-0.4977230131626129,-1.006697177886963,0.004832450300455093
32,2.8171563826617785e-05,0.0,209.674072265625,0.0,0.0,0.0,0.0,0.0,0.0,4.222607458359562e-05,0.0,314.2783508300781,-0.46989211440086365,-0.9340314269065857,-0.00027780234813690186
33,2.9740784157183953e-05,0.0,221.3533935546875,0.0,0.0,0.0,0.0,0.0,0.0,3.2210977224167436e-05,0.0,239.73841857910156,-0.4449816644191742,-0.8858067393302917,-0.01696936972439289
34,3.2602009014226496e-05,0.0,242.64877319335938,0.0,0.0,0.0,0.0,0.0,0.0,2.9115311917848885e-05,0.0,216.69815063476562,-0.4263526201248169,-0.870415210723877,-0.0636119544506073
35,3.541679689078592e-05,0.0,263.59857177734375,0.0,0.0,0.0,0.0,0.0,0.0,3.432144512771629e-05,0.0,255.4461212158203,-0.41829192638397217,-0.8674052357673645,-0.09646820276975632
36,3.686859781737439e-05,0.0,274.4039611816406,0.0,0.0,0.0,0.0,0.0,0.0,4.019343032268807e-05,0.0,299.1498718261719,-0.41172119975090027,-0.876037061214447,-0.10765694826841354
37,3.6776593333343044e-05,0.0,273.71917724609375,0.0,0.0,0.0,0.0,0.0,0.0,4.201663614367135e-05,0.0,312.7195739746094,-0.4096316397190094,-0.9000684022903442,-0.10737041383981705
38,3.501992978272028e-05,0.0,260.644775390625,0.0,0.0,0.0,0.0,0.0,0.0,4.267372059985064e-05,0.0,317.610107421875,-0.41994115710258484,-0.9252053499221802,-0.10092662274837494
