Time,LF_FOOT_X,LF_FOOT_Y,LF_FOOT_Z,LH_FOOT_X,LH_FOOT_Y,LH_FOOT_Z,RF_FOOT_X,RF_FOOT_Y,RF_FOOT_Z,RH_FOOT_X,RH_FOOT_Y,RH_FOOT_Z,Base_lin_vel_X,Base_lin_vel_Y,Base_lin_vel_Z
12,4.059861385030672e-05,0.0,302.16558837890625,0.0,0.0,0.0,0.0,0.0,0.0,3.1539308110950515e-05,0.0,234.7393798828125,-1.0606712102890015,-1.1480712890625,0.02304137498140335
13,0.0,0.0,0.0,4.454247755347751e-05,0.0,331.5187683105469,4.5344688260229304e-05,0.0,337.48944091796875,0.0,0.0,0.0,-0.9376477003097534,-1.0245418548583984,0.07311099022626877
14,4.773663022206165e-05,0.0,355.2920837402344,0.0,0.0,0.0,0.0,0.0,0.0,3.161097629345022e-05,0.0,235.27276611328125,-0.963506817817688,-1.0666766166687012,0.11143629252910614
15,0.0,0.0,0.0,4.6646637201774865e-05,0.0,347.1795349121094,4.3165091483388096e-05,0.0,321.2672424316406,0.0,0.0,0.0,-0.961090624332428,-0.9520501494407654,-0.07004689425230026
16,5.671188409905881e-05,0.0,422.0926818847656,0.0,0.0,0.0,0.0,0.0,0.0,3.46706437994726e-05,0.0,258.04510498046875,-0.9235273599624634,-0.9569131135940552,0.04425525665283203
17,0.0,0.0,0.0,5.559550118050538e-05,0.0,413.78375244140625,3.6870897019980475e-05,0.0,274.42108154296875,0.0,0.0,0.0,-1.1071734428405762,-0.8636574149131775,-0.2739931344985962
18,0.0,0.0,0.0,1.1403759344830178e-05,0.0,84.87539672851562,1.322833304584492e-05,0.0,98.45525360107422,3.3640932088019326e-05,0.0,250.3812255859375,-1.0396865606307983,-0.8522636294364929,0.20078495144844055
19,3.386507523828186e-05,0.0,252.04946899414062,0.0,0.0,0.0,0.0,0.0,0.0,3.6158322473056614e-05,0.0,269.1175537109375,-0.9394262433052063,-0.5745576024055481,-0.002586066722869873
20,0.0,0.0,0.0,3.398124681552872e-05,0.0,252.91409301757812,2.497127752576489e-05,0.0,185.8551025390625,0.0,0.0,0.0,-0.8734701871871948,-0.44050946831703186,-0.018149547278881073
21,4.013995931018144e-05,0.0,298.75189208984375,0.0,0.0,0.0,2.8123934043833287e-06,0.0,20.931955337524414,3.097905937465839e-05,0.0,230.569580078125,-0.8078157901763916,-0.14374379813671112,0.025935746729373932
22,2.4998462322400883e-05,0.0,186.05743408203125,0.0,0.0,0.0,8.095895282167476e-06,0.0,60.25577163696289,2.811778540490195e-05,0.0,209.27378845214844,-0.719290554523468,0.015191873535513878,0.045424193143844604
23,0.0,0.0,0.0,3.701930108945817e-05,0.0,275.5256042480469,3.851020665024407e-05,0.0,286.62200927734375,0.0,0.0,0.0,-0.40160974860191345,0.15536679327487946,-0.012353260070085526
24,0.0,0.0,0.0,0.0,0.0,0.0,2.4042051336437e-06,0.0,17.893909454345703,1.0133739124285057e-05,0.0,75.4229507446289,-0.5018495321273804,0.2744505703449249,-0.026202458888292313
25,4.626579539035447e-05,0.0,344.34503173828125,0.0,0.0,0.0,0.0,0.0,0.0,3.312390617793426e-05,0.0,246.5331268310547,-0.4077341556549072,0.37422695755958557,0.053780607879161835
26,0.0,0.0,0.0,2.810173828038387e-05,0.0,209.1543731689453,2.954834963020403e-05,0.0,219.921142578125,0.0,0.0,0.0,-0.29630252718925476,0.23394174873828888,0.02088555321097374
27,0.0,0.0,0.0,3.5900062357541174e-05,0.0,267.1954040527344,2.935458905994892e-05,0.0,218.47903442382812,0.0,0.0,0.0,-0.2284308224916458,0.2854774594306946,-0.037732236087322235
28,0.0,0.0,0.0,4.027286922791973e-05,0.0,299.7410888671875,2.3966933440533467e-05,0.0,178.38002014160156,3.4998456612811424e-06,0.0,26.04849624633789,-0.13741527497768402,0.24852444231510162,-0.03326532989740372
29,2.6949637685902417e-05,0.0,200.57957458496094,2.6569792680675164e-05,0.0,197.75247192382812,1.8014162606050377e-06,0.0,13.407500267028809,9.946489626599941e-06,0.0,74.02928924560547,-0.07895258814096451,0.16387054324150085,0.0211509857326746
30,2.8850532544311136e-05,0.0,214.72747802734375,0.0,0.0,0.0,0.0,0.0,0.0,3.0811097531113774e-05,0.0,229.3194580078125,-0.12105121463537216,0.14047273993492126,0.0001223529689013958
31,0.0,0.0,0.0,3.517748700687662e-05,0.0,261.81744384765625,3.523901614244096e-05,0.0,262.275390625,0.0,0.0,0.0,-0.0009048579959198833,0.08169170469045639,0.06393931806087494
32,0.0,0.0,0.0,3.477416976238601e-05,0.0,258.81561279296875,2.8050448236172087e-05,0.0,208.7726287841797,0.0,0.0,0.0,-0.024736052379012108,0.09314072132110596,0.002169094979763031
33,0.0,0.0,0.0,3.3865420846268535e-05,0.0,252.0520477294922,3.599541014409624e-05,0.0,267.905029296875,0.0,0.0,0.0,0.0008852759492583573,0.08419305831193924,0.009190570563077927
34,1.2614871593541466e-05,0.0,93.88941192626953,2.7251084247836843e-05,0.0,202.8231658935547,2.210998354712501e-05,0.0,164.5592041015625,0.0,0.0,0.0,-0.003445472102612257,0.09919136017560959,0.02661113813519478
35,1.6062796930782497e-05,0.0,119.55146789550781,3.0345549021149054e-05,0.0,225.8544921875,3.316836227895692e-05,0.0,246.864013671875,0.0,0.0,0.0,-0.016226140782237053,0.05609259381890297,-0.010913665406405926
36,0.0,0.0,0.0,3.590351843740791e-05,0.0,267.2210998535156,3.0085977414273657e-05,0.0,223.9225616455078,0.0,0.0,0.0,-0.0038744464982300997,-0.009337512776255608,-0.04756588116288185
37,0.0,0.0,0.0,3.5953700717072934e-05,0.0,267.5946044921875,3.0809758754912764e-05,0.0,229.3094940185547,0.0,0.0,0.0,-0.019265782088041306,0.010140828788280487,-0.004465573001652956
38,0.0,0.0,0.0,3.150936390738934e-05,0.0,234.51649475097656,2.5681760234874673e-05,0.0,191.14306640625,0.0,0.0,0.0,0.01738891378045082,0.01504308357834816,-0.00965083111077547
39,1.954058006958803e-06,0.0,14.543575286865234,3.423100497457199e-05,0.0,254.7729949951172,2.4768627554294653e-05,0.0,184.3468475341797,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,4.645757144317031e-05,0.0,345.7723693847656,3.184858724125661e-05,0.0,237.04122924804688,0.0,0.0,0.0,-0.3760811686515808,-0.12363192439079285,-0.1371285617351532
41,3.24056891258806e-05,0.0,241.1876220703125,0.0,0.0,0.0,0.0,0.0,0.0,3.2896547054406255e-05,0.0,244.84092712402344,-0.6744855642318726,-0.2552238404750824,-0.059358105063438416
42,0.0,0.0,0.0,4.1612664062995464e-05,0.0,309.712890625,3.969923636759631e-05,0.0,295.4716796875,0.0,0.0,0.0,-0.7949265241622925,-0.2725624144077301,-0.03309844061732292
43,3.9101039874367416e-05,0.0,291.0195007324219,0.0,0.0,0.0,0.0,0.0,0.0,2.0520068574114703e-05,0.0,152.72584533691406,-0.9395759701728821,-0.3969587981700897,0.12056238949298859
44,1.2274113942112308e-05,0.0,91.35323333740234,2.8507920433185063e-05,0.0,212.177490234375,0.0,0.0,0.0,1.477149453421589e-05,0.0,109.94062805175781,-1.2008451223373413,-0.4392518103122711,-0.02002769708633423
45,0.0,0.0,0.0,3.568366446415894e-05,0.0,265.58477783203125,3.16585719701834e-05,0.0,235.62701416015625,0.0,0.0,0.0,-1.0606852769851685,-0.5139739513397217,0.08352459222078323
46,3.75987401639577e-05,0.0,279.8382263183594,0.0,0.0,0.0,0.0,0.0,0.0,3.197673140675761e-05,0.0,237.99497985839844,-1.058315634727478,-0.6049298048019409,0.048039402812719345
47,0.0,0.0,0.0,3.818834375124425e-05,0.0,284.22650146484375,4.028155672131106e-05,0.0,299.8057556152344,0.0,0.0,0.0,-0.9966971278190613,-0.5376400947570801,0.028546588495373726
48,4.902430373476818e-05,0.0,364.8759460449219,0.0,0.0,0.0,0.0,0.0,0.0,1.98759062186582e-05,0.0,147.93150329589844,-1.0525020360946655,-0.5899500250816345,0.03616233170032501
49,1.4358308362716343e-05,0.0,106.86537170410156,1.6997162674670108e-05,0.0,126.50572204589844,1.067136963683879e-05,0.0,79.42439270019531,0.0,0.0,0.0,-1.2872008085250854,-0.620396614074707,-0.1016596332192421
50,0.0,0.0,0.0,3.6865531001240015e-05,0.0,274.3811340332031,3.238228600821458e-05,0.0,241.013427734375,0.0,0.0,0.0,-1.175440788269043,-0.6381768584251404,0.07133489102125168
51,3.474657569313422e-05,0.0,258.6102600097656,0.0,0.0,0.0,0.0,0.0,0.0,3.1547777325613424e-05,0.0,234.80238342285156,-1.1340537071228027,-0.5956079959869385,0.047705743461847305
52,0.0,0.0,0.0,4.096167322131805e-05,0.0,304.8677062988281,3.636602923506871e-05,0.0,270.6634521484375,0.0,0.0,0.0,-1.0972131490707397,-0.4607325792312622,0.013724880293011665
53,5.288809916237369e-05,0.0,393.6332092285156,0.0,0.0,0.0,2.7244366265222197e-06,0.0,20.27731704711914,2.505559314158745e-05,0.0,186.48265075683594,-1.1196225881576538,-0.4560321867465973,0.020048417150974274
54,2.0944524294463918e-05,0.0,155.88497924804688,0.0,0.0,0.0,0.0,0.0,0.0,2.126360595866572e-05,0.0,158.25982666015625,-1.2504820823669434,-0.36509591341018677,-0.006759984418749809
55,0.0,0.0,0.0,3.429042408242822e-05,0.0,255.21524047851562,2.6969169994117692e-05,0.0,200.7249298095703,1.490023441874655e-05,0.0,110.8988037109375,-1.2435986995697021,-0.24262888729572296,0.012811519205570221
56,3.825702879112214e-05,0.0,284.7377014160156,0.0,0.0,0.0,0.0,0.0,0.0,3.695138730108738e-05,0.0,275.0201416015625,-1.0556904077529907,0.07706484198570251,0.08153818547725677
57,0.0,0.0,0.0,5.34338723809924e-05,0.0,397.6952209472656,4.4028904085280374e-05,0.0,327.6963806152344,0.0,0.0,0.0,-0.9519880414009094,0.4203278124332428,-0.1431354135274887
58,0.0,0.0,0.0,1.681141475273762e-05,0.0,125.12325286865234,1.746475936670322e-05,0.0,129.98593139648438,1.3428700185613707e-05,0.0,99.94654083251953,-1.0322694778442383,0.4724310636520386,0.03408436104655266
59,3.64549778169021e-05,0.0,271.3254699707031,0.0,0.0,0.0,0.0,0.0,0.0,3.346786252222955e-05,0.0,249.09310913085938,-0.6796144247055054,0.534818708896637,0.08380668610334396
60,0.0,0.0,0.0,6.108826346462592e-05,0.0,454.66497802734375,3.76478856196627e-05,0.0,280.2039794921875,0.0,0.0,0.0,-0.5011381506919861,0.7794078588485718,-0.13650430738925934
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47800976037979126,0.8520629405975342,-0.1325005739927292
62,3.971341720898636e-05,0.0,295.5772705078125,0.0,0.0,0.0,0.0,0.0,0.0,3.0317936762003228e-05,0.0,225.6490020751953,-0.1864706575870514,0.6816990375518799,0.099116250872612
63,0.0,0.0,0.0,4.4300923036644235e-05,0.0,329.7209167480469,3.623259181040339e-05,0.0,269.6703186035156,0.0,0.0,0.0,-0.09132155776023865,0.744133472442627,-0.07625100761651993
64,4.4608306779991835e-05,0.0,332.00872802734375,0.0,0.0,0.0,0.0,0.0,0.0,5.46428382222075e-05,0.0,406.6933288574219,-0.1041543260216713,0.6784021258354187,-0.057616036385297775
65,2.9429662390612066e-05,0.0,219.0377655029297,0.0,0.0,0.0,0.0,0.0,0.0,2.786015647870954e-05,0.0,207.35633850097656,0.01411601435393095,0.6084992289543152,0.0508471354842186
66,0.0,0.0,0.0,3.457320053712465e-05,0.0,257.3198547363281,5.4613548854831606e-05,0.0,406.4753112792969,0.0,0.0,0.0,0.06574956327676773,0.5352917313575745,-0.0686768889427185
67,3.4760691050905734e-05,0.0,258.71533203125,3.247602080591605e-06,0.0,24.17110824584961,0.0,0.0,0.0,3.78328695660457e-05,0.0,281.5807800292969,-0.008680509403347969,0.3962455689907074,0.019423626363277435
68,3.2817977626109496e-05,0.0,244.25616455078125,2.6864593110076385e-06,0.0,19.994661331176758,0.0,0.0,0.0,3.220266444259323e-05,0.0,239.67654418945312,0.01467660441994667,0.3211536705493927,-0.00854481477290392
69,3.438766361796297e-05,0.0,255.93896484375,1.3244372894405387e-05,0.0,98.57463073730469,0.0,0.0,0.0,2.7195246730116196e-05,0.0,202.40757751464844,-0.02235615998506546,0.20715156197547913,0.0262632854282856
70,4.575578714138828e-06,0.0,34.05491256713867,3.22630257869605e-05,0.0,240.12579345703125,3.3646851079538465e-05,0.0,250.42526245117188,0.0,0.0,0.0,0.03711802139878273,0.19876229763031006,-0.02020147442817688
71,1.1818955499620643e-05,0.0,87.9655990600586,3.4529224649304524e-05,0.0,256.9925842285156,3.0619321478297934e-05,0.0,227.89212036132812,0.0,0.0,0.0,-0.020543288439512253,0.22002358734607697,0.007764557842165232
72,0.0,0.0,0.0,3.595372982090339e-05,0.0,267.5948181152344,2.667366607056465e-05,0.0,198.52557373046875,0.0,0.0,0.0,-0.03469715267419815,0.06911831349134445,-0.04935190826654434
73,1.6867616068338975e-05,0.0,125.54154205322266,3.79021730623208e-05,0.0,282.0965881347656,1.0137898243556265e-05,0.0,75.45390319824219,0.0,0.0,0.0,-0.09243376553058624,0.05733472481369972,0.04950578510761261
74,1.9909641196136363e-05,0.0,148.18260192871094,3.806419044849463e-05,0.0,283.3024597167969,1.9948112822021358e-05,0.0,148.4689178466797,0.0,0.0,0.0,-0.043924834579229355,0.09225556999444962,0.010402416810393333
75,3.104134520981461e-05,0.0,231.0331573486328,0.0,0.0,0.0,0.0,0.0,0.0,3.9977159758564085e-05,0.0,297.54022216796875,-0.08645233511924744,-0.08183573931455612,0.03845434635877609
76,2.6568881366983987e-05,0.0,197.74569702148438,0.0,0.0,0.0,1.090552700588887e-06,0.0,8.116717338562012,3.853645466733724e-05,0.0,286.8173828125,-0.011825453490018845,-0.0725114569067955,-0.04263429343700409
77,2.7739051802200265e-05,0.0,206.45497131347656,0.0,0.0,0.0,0.0,0.0,0.0,3.499942977214232e-05,0.0,260.4921875,-0.014810292050242424,-0.1653316617012024,-0.04152128845453262
78,0.0,0.0,0.0,3.822033977485262e-05,0.0,284.4646301269531,2.8028460292262025e-05,0.0,208.60897827148438,0.0,0.0,0.0,0.014079046435654163,-0.034558482468128204,0.006266000680625439
79,0.0,0.0,0.0,3.179114719387144e-05,0.0,236.61375427246094,3.579934491426684e-05,0.0,266.4457702636719,0.0,0.0,0.0,0.0,0.0,0.0
80,2.0077599401702173e-05,0.0,149.4326629638672,0.0,0.0,0.0,0.0,0.0,0.0,5.1476592489052564e-05,0.0,383.127685546875,0.04273926466703415,-0.3271896243095398,-0.18880364298820496
81,0.0,0.0,0.0,4.777465437655337e-05,0.0,355.5750732421875,3.567016756278463e-05,0.0,265.48431396484375,0.0,0.0,0.0,0.23447290062904358,-0.36037057638168335,-0.050279390066862106
82,4.6656205086037517e-05,0.0,347.250732421875,0.0,0.0,0.0,0.0,0.0,0.0,3.0053422960918397e-05,0.0,223.68028259277344,0.5321329236030579,-0.4097687900066376,-0.09311062097549438
83,0.0,0.0,0.0,2.2853708287584595e-05,0.0,170.09457397460938,2.7805874196928926e-05,0.0,206.9523162841797,5.706674073735485e-06,0.0,42.4733772277832,0.7686854004859924,-0.09282788634300232,0.022452902048826218
84,0.0,0.0,0.0,3.602305150707252e-05,0.0,268.1107482910156,3.3741456718416885e-05,0.0,251.12940979003906,0.0,0.0,0.0,0.7925760746002197,0.17278873920440674,0.05882903188467026
85,3.111350815743208e-05,0.0,231.57025146484375,0.0,0.0,0.0,0.0,0.0,0.0,4.026299939141609e-05,0.0,299.6676330566406,0.8842054009437561,0.4377816617488861,-0.02508402429521084
86,0.0,0.0,0.0,3.985248986282386e-05,0.0,296.6123046875,3.570494300220162e-05,0.0,265.7431640625,0.0,0.0,0.0,0.6794025301933289,0.6393829584121704,0.05444181710481644
87,3.530715184751898e-05,0.0,262.7825012207031,0.0,0.0,0.0,0.0,0.0,0.0,4.4363318011164665e-05,0.0,330.1853332519531,0.6449001431465149,0.7824240326881409,-0.04717833548784256
88,0.0,0.0,0.0,3.9542119338875636e-05,0.0,294.30230712890625,2.6836332835955545e-05,0.0,199.73626708984375,0.0,0.0,0.0,0.5435115694999695,0.9008792638778687,0.04689706861972809
89,4.9115140427602455e-05,0.0,365.552001953125,0.0,0.0,0.0,0.0,0.0,0.0,2.070087612082716e-05,0.0,154.07156372070312,0.5024011135101318,1.1156398057937622,-0.16746020317077637
90,0.0,0.0,0.0,3.299307354609482e-05,0.0,245.55938720703125,3.105928044533357e-05,0.0,231.1666259765625,2.1221761926426552e-05,0.0,157.94837951660156,0.5908715724945068,1.1656376123428345,0.10141811519861221
91,0.0,0.0,0.0,2.8795673642889597e-05,0.0,214.31915283203125,1.6678159227012657e-05,0.0,124.13145446777344,0.0,0.0,0.0,0.32611966133117676,1.3485006093978882,0.039757899940013885
92,6.522890544147231e-06,0.0,48.54827880859375,0.0,0.0,0.0,3.744165587704629e-05,0.0,278.6690979003906,1.8210394046036527e-05,0.0,135.53550720214844,0.5646994113922119,1.399940013885498,-0.004601179622113705
93,0.0,0.0,0.0,5.812760718981735e-06,0.0,43.26295852661133,0.0,0.0,0.0,0.0,0.0,0.0,0.31299081444740295,1.552998423576355,-0.027297168970108032
94,2.02908381652378e-06,0.0,15.101975440979004,0.0,0.0,0.0,3.158298204652965e-05,0.0,235.0644073486328,2.3873906684457324e-05,0.0,177.68765258789062,0.524774432182312,1.451345682144165,-0.021496471017599106
95,0.0,0.0,0.0,2.8631839086301625e-05,0.0,213.09979248046875,2.1614427168969996e-05,0.0,160.8708953857422,0.0,0.0,0.0,0.24514377117156982,1.5052627325057983,0.06198185309767723
96,6.363162356137764e-06,0.0,47.359458923339844,1.0902968824666459e-05,0.0,81.14813232421875,4.024200825369917e-05,0.0,299.51141357421875,1.577017428644467e-05,0.0,117.37355041503906,0.4887527823448181,1.4941661357879639,-0.06724380701780319
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409523606300354,1.4970605373382568,-0.04608708620071411
98,1.4452125469688326e-05,0.0,107.56363677978516,0.0,0.0,0.0,3.0294238968053833e-05,0.0,225.4726104736328,1.1558791811694391e-05,0.0,86.02925872802734,0.5656138062477112,1.2613242864608765,0.02638433873653412
99,0.0,0.0,0.0,3.915670822607353e-05,0.0,291.43377685546875,2.7182144549442455e-05,0.0,202.31005859375,0.0,0.0,0.0,0.30840012431144714,1.0784039497375488,0.04293559491634369
100,2.9115941288182512e-05,0.0,216.70281982421875,0.0,0.0,0.0,0.0,0.0,0.0,3.747472510440275e-05,0.0,278.91522216796875,0.38937273621559143,0.9198273420333862,0.03951174020767212
101,0.0,0.0,0.0,3.1006435165181756e-05,0.0,230.77330017089844,3.0627637897850946e-05,0.0,227.95401000976562,0.0,0.0,0.0,0.34889620542526245,0.7515226602554321,0.06400981545448303
102,0.0,0.0,0.0,4.378307858132757e-05,0.0,325.86676025390625,1.7713942725094967e-05,0.0,131.84054565429688,0.0,0.0,0.0,0.2958848774433136,0.7405981421470642,0.030888840556144714
103,2.596142621769104e-05,0.0,193.2245635986328,0.0,0.0,0.0,0.0,0.0,0.0,2.9253274988150224e-05,0.0,217.72496032714844,0.3225969076156616,0.5383034348487854,-0.023678334429860115
104,0.0,0.0,0.0,3.6110061046201736e-05,0.0,268.7583312988281,4.323013126850128e-05,0.0,321.7513122558594,0.0,0.0,0.0,0.2743194103240967,0.3821880519390106,0.02982795052230358
105,0.0,0.0,0.0,3.182898217346519e-05,0.0,236.8953399658203,3.1064551876625046e-05,0.0,231.20584106445312,0.0,0.0,0.0,0.2132171094417572,0.3601830005645752,-0.027468057349324226
106,1.666221214691177e-05,0.0,124.01277160644531,2.9148452085792087e-05,0.0,216.94480895996094,1.5179281945165712e-05,0.0,112.97567749023438,6.669919912383193e-06,0.0,49.64258575439453,0.0990467518568039,0.2140006273984909,0.050924986600875854
107,3.9961036236491054e-05,0.0,297.42022705078125,0.0,0.0,0.0,0.0,0.0,0.0,3.444537287577987e-05,0.0,256.36846923828125,0.0016809417866170406,0.07191519439220428,0.010267923586070538
108,4.0867289499146864e-05,0.0,304.1652526855469,0.0,0.0,0.0,0.0,0.0,0.0,3.150741758872755e-05,0.0,234.5019989013672,0.0528094656765461,0.08738142997026443,-0.04174456000328064
109,2.192788087995723e-05,0.0,163.203857421875,9.330827197118197e-06,0.0,69.44706726074219,1.92174320545746e-05,0.0,143.0306396484375,2.575847611296922e-05,0.0,191.71405029296875,0.06497789174318314,0.0377507209777832,0.06677931547164917
110,3.619462586357258e-05,0.0,269.38775634765625,6.014203336235369e-06,0.0,44.76224899291992,0.0,0.0,0.0,2.4459171982016414e-05,0.0,182.04364013671875,0.01707540638744831,0.09154652804136276,-0.034584369510412216
111,0.0,0.0,0.0,2.788095844152849e-05,0.0,207.51116943359375,3.1950265110936016e-05,0.0,237.79800415039062,0.0,0.0,0.0,0.08447884023189545,0.02976120635867119,0.007801408879458904
112,9.193568985210732e-06,0.0,68.42548370361328,3.3371950848959386e-05,0.0,248.3792724609375,2.9136861485312693e-05,0.0,216.85853576660156,0.0,0.0,0.0,0.06605616211891174,0.06895434856414795,0.009840801358222961
113,0.0,0.0,0.0,2.8145273972768337e-05,0.0,209.47840881347656,2.8200491215102375e-05,0.0,209.8893585205078,0.0,0.0,0.0,-0.01504315435886383,0.023345226421952248,-0.029480447992682457
114,0.0,0.0,0.0,3.608084443840198e-05,0.0,268.5408935546875,2.9031576559646055e-05,0.0,216.07492065429688,0.0,0.0,0.0,-0.01884537562727928,-0.021435022354125977,-0.03704884648323059
115,0.0,0.0,0.0,3.2030500733526424e-05,0.0,238.3951873779297,3.3503823942737654e-05,0.0,249.36074829101562,0.0,0.0,0.0,-0.0009580711484886706,0.036575060337781906,-0.02271374687552452
116,9.892266461974941e-06,0.0,73.62571716308594,3.4284897992620245e-05,0.0,255.1741180419922,1.5827619790798053e-05,0.0,117.80109405517578,0.0,0.0,0.0,-0.0375833623111248,-0.03271978721022606,0.05094899609684944
117,1.5332498151110485e-05,0.0,114.11602783203125,3.6038847611052915e-05,0.0,268.2283020019531,2.5983152227126993e-05,0.0,193.38624572753906,0.0,0.0,0.0,-0.03774121031165123,0.02593803033232689,0.03670167922973633
118,4.263148639438441e-06,0.0,31.729572296142578,3.0851861083647236e-05,0.0,229.62283325195312,2.7671263524098322e-05,0.0,205.95045471191406,0.0,0.0,0.0,-0.01709311082959175,-0.03684167191386223,0.005513364914804697
119,2.2257201635511592e-05,0.0,165.6549072265625,2.93348275590688e-05,0.0,218.3319549560547,1.2610520570888184e-05,0.0,93.85702514648438,0.0,0.0,0.0,0.0,0.0,0.0
120,2.3064107153913938e-05,0.0,171.66050720214844,3.084949639742263e-05,0.0,229.6052703857422,8.036438885028474e-06,0.0,59.81324768066406,2.9458562494255602e-05,0.0,219.25286865234375,-0.3413059115409851,0.15506641566753387,-0.33117926120758057
121,2.4135246349032968e-05,0.0,179.6327362060547,3.255101546528749e-05,0.0,242.26922607421875,0.0,0.0,0.0,0.0,0.0,0.0,-0.29967910051345825,0.5515616536140442,-0.6980807185173035
122,0.0,0.0,0.0,4.705066385213286e-05,0.0,350.18658447265625,2.02900937438244e-05,0.0,151.0142059326172,0.0,0.0,0.0,-0.43749526143074036,0.2183796912431717,-0.16942742466926575
123,2.221279646619223e-05,0.0,165.3244171142578,3.4668475564103574e-05,0.0,258.02899169921875,4.645935860025929e-06,0.0,34.57856369018555,5.194618552195607e-06,0.0,38.66227722167969,-0.43552833795547485,-0.016585834324359894,0.18268117308616638
124,5.30140414412017e-06,0.0,39.457054138183594,4.424604048836045e-05,0.0,329.3124694824219,1.4322942661237903e-05,0.0,106.60215759277344,0.0,0.0,0.0,-0.22038564085960388,-0.02399730682373047,0.1783204823732376
125,1.8489048670744523e-05,0.0,137.60946655273438,3.563923019100912e-05,0.0,265.2540588378906,8.90577030077111e-06,0.0,66.2834701538086,0.0,0.0,0.0,-0.20032623410224915,0.0327577069401741,-0.25067955255508423
126,8.69970244821161e-06,0.0,64.749755859375,4.917206388199702e-05,0.0,365.97564697265625,1.3273408512759488e-05,0.0,98.79073333740234,0.0,0.0,0.0,-0.3411094546318054,0.12464207410812378,0.044846273958683014
127,1.029435225063935e-05,0.0,76.61834716796875,5.475479338201694e-05,0.0,407.52655029296875,6.758074050594587e-06,0.0,50.29869842529297,0.0,0.0,0.0,-0.3853229284286499,0.09946519136428833,-0.02973519265651703
128,1.2384942237986252e-05,0.0,92.17809295654297,5.0927894335472956e-05,0.0,379.0438537597656,3.3486608117527794e-06,0.0,24.923261642456055,0.0,0.0,0.0,-0.2931026518344879,0.26496821641921997,0.010159850120544434
129,1.0905529961746652e-05,0.0,81.16719818115234,5.2332630730234087e-05,0.0,389.4989929199219,0.0,0.0,0.0,0.0,0.0,0.0,-0.34449246525764465,0.6094808578491211,0.0659957081079483
130,6.106543423811672e-06,0.0,45.44951248168945,1.9727202015928924e-05,0.0,146.82472229003906,0.0,0.0,0.0,4.073024584272389e-08,0.0,0.30314525961875916,-0.4109387695789337,1.3786988258361816,0.18494179844856262
