Time,LF_FOOT_X,LF_FOOT_Y,LF_FOOT_Z,LH_FOOT_X,LH_FOOT_Y,LH_FOOT_Z,RF_FOOT_X,RF_FOOT_Y,RF_FOOT_Z,RH_FOOT_X,RH_FOOT_Y,RH_FOOT_Z,Base_lin_vel_X,Base_lin_vel_Y,Base_lin_vel_Z
79,3.259948789491318e-05,0.0,242.6300048828125,0.0,0.0,0.0,0.0,0.0,0.0,3.531569382175803e-05,0.0,262.8460693359375,-0.9188647270202637,-0.8810533881187439,0.09639675170183182
80,2.8524777007987723e-05,0.0,212.30294799804688,0.0,0.0,0.0,0.0,0.0,0.0,3.1383096938952804e-05,0.0,233.5767059326172,-1.0041896104812622,-0.8362918496131897,0.04720086231827736
81,2.2961918148212135e-05,0.0,170.89993286132812,0.0,0.0,0.0,0.0,0.0,0.0,1.2339364729996305e-05,0.0,91.83887481689453,-1.0656629800796509,-0.8476682901382446,-0.02558523416519165
82,0.0,0.0,0.0,2.9406752219074406e-05,0.0,218.86724853515625,3.704979826579802e-05,0.0,275.7525939941406,0.0,0.0,0.0,-1.0663211345672607,-0.7741600871086121,-0.22169935703277588
83,0.0,0.0,0.0,4.6029330405872315e-05,0.0,342.5850524902344,4.331885793362744e-05,0.0,322.41168212890625,0.0,0.0,0.0,-0.9353874921798706,-0.6716471910476685,-0.10776825249195099
84,0.0,0.0,0.0,4.642572093871422e-05,0.0,345.5352783203125,3.6703928344650194e-05,0.0,273.1783752441406,0.0,0.0,0.0,-0.909540593624115,-0.6641028523445129,0.006992286071181297
85,0.0,0.0,0.0,3.467086571617983e-05,0.0,258.0467834472656,3.167019167449325e-05,0.0,235.71348571777344,0.0,0.0,0.0,-0.910664975643158,-0.6969960927963257,0.04525071382522583
86,0.0,0.0,0.0,2.51921246672282e-05,0.0,187.4988250732422,3.236565680708736e-05,0.0,240.88966369628906,0.0,0.0,0.0,-0.9818555116653442,-0.7039584517478943,0.05888576805591583
87,0.0,0.0,0.0,1.8240003555547446e-05,0.0,135.75588989257812,1.9624476408353075e-05,0.0,146.0601806640625,3.5001801734324545e-05,0.0,260.5098571777344,-0.9619218111038208,-0.6512789726257324,0.13215526938438416
88,0.0,0.0,0.0,0.0,0.0,0.0,8.84420114743989e-06,0.0,65.82522583007812,3.0231629352783784e-05,0.0,225.00662231445312,-0.91048264503479,-0.5106937289237976,0.12483738362789154
89,4.166397047811188e-05,0.0,310.0947265625,0.0,0.0,0.0,7.666259079996962e-06,0.0,57.05809020996094,2.1380887119448744e-05,0.0,159.13272094726562,-0.8670806884765625,-0.4645761549472809,0.05783423036336899
90,3.460818697931245e-05,0.0,257.58026123046875,0.0,0.0,0.0,2.2849762899568304e-06,0.0,17.006519317626953,3.4783042792696506e-05,0.0,258.88165283203125,-0.81751549243927,-0.4103911519050598,0.06633423268795013
91,3.868048588628881e-05,0.0,287.8893737792969,0.0,0.0,0.0,0.0,0.0,0.0,3.45702501363121e-05,0.0,257.29791259765625,-0.7911113500595093,-0.3828410506248474,0.01405401062220335
92,3.728939555003308e-05,0.0,277.5358581542969,0.0,0.0,0.0,0.0,0.0,0.0,3.65212035831064e-05,0.0,271.8183898925781,-0.8141359090805054,-0.3531748056411743,0.035737551748752594
93,3.020523399754893e-05,0.0,224.81016540527344,0.0,0.0,0.0,0.0,0.0,0.0,3.77732067136094e-05,0.0,281.13671875,-0.8506598472595215,-0.3604207932949066,0.04195720702409744
94,2.670500907697715e-05,0.0,198.75885009765625,0.0,0.0,0.0,0.0,0.0,0.0,3.2340336474590003e-05,0.0,240.70120239257812,-0.8728929162025452,-0.3349285125732422,0.015079876407980919
95,5.891341061214916e-06,0.0,43.84781265258789,0.0,0.0,0.0,1.4155204553389922e-05,0.0,105.35372161865234,1.1830568837467581e-05,0.0,88.0520248413086,-0.8805581331253052,-0.30951160192489624,-0.06964603066444397
96,0.0,0.0,0.0,4.6673219912918285e-05,0.0,347.37738037109375,4.289088610676117e-05,0.0,319.22637939453125,0.0,0.0,0.0,-0.7851301431655884,-0.2511707544326782,-0.1197788342833519
97,0.0,0.0,0.0,3.37995334120933e-05,0.0,251.56166076660156,4.689952766057104e-05,0.0,349.0617370605469,0.0,0.0,0.0,-0.746636152267456,-0.22702275216579437,-0.05182039737701416
98,0.0,0.0,0.0,3.301236574770883e-05,0.0,245.7029571533203,3.3800999517552555e-05,0.0,251.5725860595703,0.0,0.0,0.0,-0.7569324374198914,-0.25606197118759155,-0.01687304675579071
99,0.0,0.0,0.0,3.157402534270659e-05,0.0,234.99774169921875,3.098521119682118e-05,0.0,230.6153564453125,1.0151411515835207e-05,0.0,75.55448150634766,-0.7799221277236938,-0.275997519493103,-0.026498615741729736
100,0.0,0.0,0.0,2.0504206986515783e-05,0.0,152.60780334472656,2.836118255800102e-05,0.0,211.08534240722656,2.8864849809906445e-05,0.0,214.83401489257812,-0.7413877844810486,-0.2278357595205307,0.0969424694776535
101,0.0,0.0,0.0,0.0,0.0,0.0,2.023521483351942e-05,0.0,150.6057586669922,2.8347923944238573e-05,0.0,210.98666381835938,-0.7310612797737122,-0.09613188356161118,0.1430818736553192
102,3.522917540976778e-05,0.0,262.2021179199219,0.0,0.0,0.0,1.593827983015217e-05,0.0,118.62472534179688,1.3920614946982823e-05,0.0,103.60773468017578,-0.7414330840110779,-0.03988385573029518,-0.015243688598275185
103,4.086068656761199e-05,0.0,304.1161193847656,0.0,0.0,0.0,6.569088100150111e-07,0.0,4.889211654663086,2.6006247935583815e-05,0.0,193.5581512451172,-0.6940524578094482,-0.019820787012577057,-0.023973483592271805
104,4.9536833103047684e-05,0.0,368.6905517578125,0.0,0.0,0.0,0.0,0.0,0.0,3.552897396730259e-05,0.0,264.4334716796875,-0.621102511882782,-0.018724512308835983,0.0021222149953246117
105,3.663264214992523e-05,0.0,272.6477966308594,0.0,0.0,0.0,0.0,0.0,0.0,3.393572478671558e-05,0.0,252.57530212402344,-0.6022598147392273,-0.013828631490468979,0.004918390419334173
106,3.25083892676048e-05,0.0,241.95196533203125,0.0,0.0,0.0,0.0,0.0,0.0,3.142565765301697e-05,0.0,233.89346313476562,-0.6376029849052429,0.033382512629032135,-0.0016751531511545181
107,3.5407505492912605e-05,0.0,263.5294189453125,0.0,0.0,0.0,0.0,0.0,0.0,3.581002602004446e-05,0.0,266.5252685546875,-0.6220277547836304,0.08553177118301392,0.013927381485700607
108,2.474096982041374e-05,0.0,184.1409912109375,8.33395552035654e-06,0.0,62.027591705322266,0.0,0.0,0.0,3.377831308171153e-05,0.0,251.4037322998047,-0.5934292674064636,0.12067864835262299,0.06426069140434265
