Time,LF_FOOT_X,LF_FOOT_Y,LF_FOOT_Z,LH_FOOT_X,LH_FOOT_Y,LH_FOOT_Z,RF_FOOT_X,RF_FOOT_Y,RF_FOOT_Z,RH_FOOT_X,RH_FOOT_Y,RH_FOOT_Z,Base_lin_vel_X,Base_lin_vel_Y,Base_lin_vel_Z,joint0_pos,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,joint7_pos,joint8_pos,joint9_pos,joint10_pos,joint11_pos,obs
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6960232257843018,0.4729119539260864,-0.45697349309921265,0.15004760026931763,-0.13140086829662323,-0.13329939544200897,-0.15023910999298096,0.45545342564582825,-0.13815905153751373,0.3567037582397461,-0.6501356959342957,-0.7963579297065735,0.7193121314048767,-0.9343324899673462,0.8716021776199341,"[0.6960232257843018, 0.4729119539260864, -0.45697349309921265, 3.1428422927856445, 0.44994428753852844, -2.1627697944641113, 0.0094708651304245, -0.050484418869018555, -0.9986799955368042, 0.699999988079071, 0.0, -1.0, -0.46087944507598877, 0.6545591354370117, 0.4773169755935669, 0.46026384830474854, -0.5412313938140869, -0.18848365545272827, -0.8173352479934692, 1.6075255870819092, -5.960464477539063e-08, -1.1629066467285156, 1.6349889039993286, 0.07160216569900513, 7.593493938446045, -7.59005880355835, -7.657927513122559, -7.758121967315674, 7.583193302154541, 7.546751022338867, 7.736763954162598, -7.971340179443359, -6.61611557006836e-05, 7.616525650024414, -7.6714677810668945, -2.1519219875335693, -2.0151312351226807, 0.5275174975395203, 0.3624923527240753, 0.23341511189937592, -2.518632173538208, -2.4380037784576416, 2.878345251083374, 0.29687291383743286, -0.5531606078147888, -0.8846156597137451, -1.2447901964187622, 0.5234116315841675, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5987513065338135,0.3142319321632385,-0.47782760858535767,0.300117164850235,-0.15963757038116455,-0.19356070458889008,-0.16400490701198578,0.5500386357307434,-0.0471944585442543,0.49965956807136536,-0.7414531707763672,-0.8713503479957581,0.6325287222862244,-1.0067706108093262,0.8202080726623535,"[0.5987513065338135, 0.3142319321632385, -0.47782760858535767, -1.043921947479248, 0.828055202960968, -1.0287375450134277, 0.024179913103580475, -0.058130525052547455, -0.998016357421875, 0.699999988079071, 0.0, -1.0, -0.3107828199863434, 0.625762403011322, 0.4170556664466858, 0.4464980363845825, -0.44664615392684937, -0.09751905500888824, -0.6743794679641724, 1.5162081718444824, -0.07499247789382935, -1.249690055847168, 1.5625507831573486, 0.02020806074142456, 7.500004291534424, 1.3039144277572632, -0.7982656359672546, 2.8271546363830566, 3.7270162105560303, 1.8576481342315674, 7.475828170776367, -2.271517515182495, -7.500004291534424, -0.6939247250556946, -5.407674789428711, -7.393691062927246, 0.3869268298149109, 0.2875027060508728, -2.428264856338501, 1.5324751138687134, 0.6225309371948242, -0.14456751942634583, -0.003970608115196228, 0.9137457609176636, -1.302880048751831, -0.05432538688182831, -0.8381695747375488, -1.6841641664505005, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.730399425374344e-05,0.0,426.4996032714844,0.49303677678108215,0.4208555221557617,-0.5158349871635437,0.42025890946388245,-0.1158064603805542,-0.23451511561870575,-0.11636662483215332,0.592749297618866,-0.07425269484519958,0.6052173376083374,-0.7445530295372009,-1.00473952293396,0.6845507621765137,-1.0821233987808228,0.7396281957626343,"[0.49303677678108215, 0.4208555221557617, -0.5158349871635437, -0.8524675965309143, 1.3212298154830933, -0.636389970779419, 0.046415701508522034, -0.03301268815994263, -0.9983765482902527, 0.699999988079071, 0.0, -1.0, -0.19064107537269592, 0.6695935130119324, 0.3761012554168701, 0.49413633346557617, -0.4039354920387268, -0.12457729876041412, -0.5688216686248779, 1.513108253479004, -0.20838165283203125, -1.1976680755615234, 1.487197995185852, -0.06037181615829468, 4.493292331695557, 1.9241467714309692, -3.9262845516204834, -0.15586552023887634, 1.6601735353469849, -1.8526389598846436, 3.2503409385681152, -0.09384521842002869, -6.541354656219482, -4.188004970550537, -2.7907190322875977, -1.0871851444244385, 0.4384959936141968, 0.2842257022857666, -1.3035002946853638, 0.09770728647708893, 1.349191665649414, 0.18255916237831116, -1.3430722951889038, 1.0024853944778442, -1.3187721967697144, -1.0329625606536865, -1.7230533361434937, -2.781597375869751, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.613738929037936e-05,0.0,343.3893127441406,0.45437297224998474,0.5586841702461243,-0.4893184304237366,0.4766567647457123,-0.08123692125082016,-0.3456752300262451,-0.12121933698654175,0.6401390433311462,-0.12077809870243073,0.5938557982444763,-0.7312088012695312,-1.1462279558181763,0.5623617768287659,-1.1766661405563354,0.6814541816711426,"[0.45437297224998474, 0.5586841702461243, -0.4893184304237366, -1.3666541576385498, 1.7528049945831299, -0.9000754356384277, 0.07977572083473206, -0.013727355748414993, -0.99671870470047, 0.699999988079071, 0.0, -1.0, -0.1342432200908661, 0.7041630744934082, 0.26494115591049194, 0.48928362131118774, -0.35654574632644653, -0.17110270261764526, -0.580183207988739, 1.5264525413513184, -0.34987008571624756, -1.319857120513916, 1.3926552534103394, -0.11854583024978638, 2.317499876022339, 1.940333366394043, -5.648018836975098, 0.07181937992572784, 3.0802266597747803, -2.556342124938965, -3.219971179962158, 0.7006424069404602, -6.339765548706055, -3.7558720111846924, -3.182469367980957, -3.296520471572876, 0.3560745120048523, 0.17555510997772217, -0.7193819284439087, 0.17881830036640167, 1.7953150272369385, 1.1767114400863647, -1.7584497928619385, 0.9791461825370789, -0.9463604688644409, -1.0030142068862915, -0.7656005620956421, -2.9625015258789062, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4,0.0,0.0,0.0,1.6057008906500414e-05,0.0,119.5083999633789,0.0,0.0,0.0,3.821207792498171e-05,0.0,284.4031677246094,0.540242075920105,0.6579685211181641,-0.3712412118911743,0.5065348148345947,-0.037448689341545105,-0.4176309108734131,-0.10449320822954178,0.7279269099235535,-0.1372496485710144,0.4735201895236969,-0.6890836358070374,-1.1948050260543823,0.5472996830940247,-1.1434391736984253,0.5711199641227722,"[0.540242075920105, 0.6579685211181641, -0.3712412118911743, -2.6465706825256348, 1.7668533325195312, -1.2476736307144165, 0.11403137445449829, 0.03343448415398598, -0.9929144978523254, 0.699999988079071, 0.0, -1.0, -0.10436517000198364, 0.7479512691497803, 0.19298547506332397, 0.5060097575187683, -0.2687578797340393, -0.18757425248622894, -0.7005188465118408, 1.568577766418457, -0.3984471559524536, -1.3349192142486572, 1.4258822202682495, -0.22888004779815674, 0.8013684749603271, 1.8968678712844849, -2.101624011993408, 1.1953672170639038, 5.017502307891846, 0.7769635319709778, -6.876473426818848, 2.2409517765045166, -0.5687931776046753, -1.2717187404632568, 3.416257381439209, -5.747087478637695, 0.6753461956977844, -0.12049995362758636, -0.5308476090431213, -0.0798347145318985, 0.8154183030128479, 1.5205907821655273, -0.5495887994766235, 1.1512951850891113, -0.8120403289794922, -1.1040350198745728, 0.13663563132286072, -2.6611886024475098, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5,0.0,0.0,0.0,2.00289814529242e-05,0.0,149.07081604003906,0.0,0.0,0.0,0.0,0.0,0.0,0.6848874092102051,0.7079689502716064,-0.2916611433029175,0.4886329770088196,-0.024585388600826263,-0.4299103319644928,-0.08914178609848022,0.8197150230407715,-0.08575474470853806,0.34196802973747253,-0.6093485951423645,-1.1764181852340698,0.4889041483402252,-1.0497373342514038,0.42171674966812134,"[0.6848874092102051, 0.7079689502716064, -0.2916611433029175, -2.2677199840545654, 1.760169267654419, -1.1878678798675537, 0.14789345860481262, 0.0860336422920227, -0.9852539896965027, 0.699999988079071, 0.0, -1.0, -0.12226700782775879, 0.7608146071434021, 0.18070605397224426, 0.5213611721992493, -0.1769697666168213, -0.136079341173172, -0.8320709466934204, 1.6483128070831299, -0.3800603151321411, -1.3933147192001343, 1.519584059715271, -0.3782832622528076, -1.650657296180725, 0.2549176812171936, -0.06243634596467018, 0.33806151151657104, 3.899219512939453, 3.076770544052124, -6.131778240203857, 5.24434232711792, 2.141867160797119, -2.7211198806762695, 5.57391881942749, -7.502909183502197, 0.919244110584259, -0.3377038836479187, -0.7626730799674988, -0.020449072122573853, 0.784755527973175, 1.8311399221420288, -0.8084959983825684, 1.5824121236801147, -0.5885187387466431, -0.9649839997291565, 0.5935501456260681, -2.775339365005493, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772298276424408,0.7375532984733582,-0.41152074933052063,0.4629600942134857,-0.023404449224472046,-0.41646862030029297,-0.07814294844865799,0.8721818923950195,-0.0015984020428732038,0.23110952973365784,-0.47896045446395874,-1.1205106973648071,0.4223911464214325,-0.9114209413528442,0.2717002034187317,"[0.772298276424408, 0.7375532984733582, -0.41152074933052063, -2.3502702713012695, 1.5563331842422485, -1.0660256147384644, 0.17752155661582947, 0.1352543979883194, -0.9747778177261353, 0.699999988079071, 0.0, -1.0, -0.14793989062309265, 0.7619955539703369, 0.1941477656364441, 0.5323600172996521, -0.12450289726257324, -0.0519230030477047, -0.9429295063018799, 1.778700828552246, -0.3241528272628784, -1.4598276615142822, 1.6579004526138306, -0.5282998085021973, -1.039791226387024, -0.2789138853549957, 0.9758928418159485, 0.7656915187835693, 2.0390427112579346, 4.611720561981201, -5.261138916015625, 6.9621477127075195, 2.527622938156128, -1.7963182926177979, 7.152377128601074, -7.500000476837158, 0.74374920129776, -0.37284737825393677, -0.6194098591804504, 0.07001028954982758, 1.1520717144012451, 2.0367162227630615, -1.0172282457351685, 1.3384897708892822, -0.48159533739089966, -0.9905415773391724, 0.5373365879058838, -2.9755470752716064, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
7,1.819712997530587e-05,0.0,135.43678283691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.839063823223114,0.7620750665664673,-0.5697630643844604,0.49824684858322144,-0.043522968888282776,-0.3944990634918213,-0.05764559283852577,0.9563611745834351,0.10807406902313232,0.13302984833717346,-0.3343256413936615,-1.1857242584228516,0.3765106797218323,-0.7933052182197571,0.12166202068328857,"[0.839063823223114, 0.7620750665664673, -0.5697630643844604, -1.7279038429260254, 1.3542007207870483, -1.074320912361145, 0.20291517674922943, 0.1820298582315445, -0.962128221988678, 0.699999988079071, 0.0, -1.0, -0.11265313625335693, 0.741877019405365, 0.21611732244491577, 0.5528573393821716, -0.040323615074157715, 0.057749468833208084, -1.0410091876983643, 1.9233356714248657, -0.38936638832092285, -1.5057082176208496, 1.7760162353515625, -0.6783379912376404, 2.1371066570281982, -1.8587908744812012, 0.8089897632598877, 0.6981785297393799, 5.117859363555908, 6.22170877456665, -4.7300124168396, 7.349913120269775, -4.966482162475586, -4.081336498260498, 5.23836612701416, -7.496560096740723, 0.6285588145256042, -0.28860801458358765, -0.6197383999824524, 0.22720755636692047, 1.2149678468704224, 2.1526126861572266, -1.0939314365386963, 1.4733260869979858, -0.46153318881988525, -1.2363849878311157, 0.5944814682006836, -3.034158706665039, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
8,0.00013217829109635204,0.0,983.770751953125,0.0,0.0,0.0,0.0,0.0,0.0,9.069664520211518e-05,0.0,675.0330200195312,0.819503128528595,0.7919746041297913,-0.5468793511390686,0.5324605107307434,-0.09199924767017365,-0.3761862516403198,-0.05724574625492096,1.057417631149292,0.22358398139476776,0.05197163298726082,-0.21945713460445404,-1.2676026821136475,0.3102148771286011,-0.7108250856399536,-0.030440671369433403,"[0.819503128528595, 0.7919746041297913, -0.5468793511390686, -1.9204027652740479, 1.2482200860977173, -1.480688452720642, 0.21958428621292114, 0.2120008021593094, -0.9522803425788879, 0.699999988079071, 0.0, -1.0, -0.07843947410583496, 0.6934007406234741, 0.23443013429641724, 0.5532572269439697, 0.06073284149169922, 0.17325937747955322, -1.1220673322677612, 2.0382041931152344, -0.47124481201171875, -1.572003960609436, 1.8584963083267212, -0.8304407000541687, 2.3256795406341553, -1.0043537616729736, 1.6690512895584106, -0.017801333218812943, 6.329361915588379, 3.0277774333953857, -2.4568703174591064, 1.4540724754333496, -5.73690938949585, -1.7404091358184814, 1.9679509401321411, -3.4612996578216553, 0.598964273929596, -0.2943679690361023, -0.5638580322265625, 0.24802513420581818, 0.8961138725280762, 2.0870778560638428, -1.0182783603668213, 1.5499588251113892, -0.450655460357666, -1.4490851163864136, 0.7452222108840942, -3.0568761825561523, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
9,4.500019713304937e-05,0.0,334.92547607421875,0.0,0.0,0.0,0.0,0.0,0.0,1.2103687367925886e-05,0.0,90.08479309082031,0.8857884407043457,0.7762255668640137,-0.5680214166641235,0.5673800110816956,-0.12277495861053467,-0.3452778458595276,-0.06434860825538635,1.158332109451294,0.30450645089149475,0.006944269873201847,-0.14714215695858002,-1.3262073993682861,0.22916363179683685,-0.631889820098877,-0.17155717313289642,"[0.8857884407043457, 0.7762255668640137, -0.5680214166641235, -0.7108096480369568, 0.6311230063438416, -1.472103238105774, 0.22974298894405365, 0.24293366074562073, -0.9424445033073425, 0.699999988079071, 0.0, -1.0, -0.04351997375488281, 0.6626250147819519, 0.2653385400772095, 0.5461543798446655, 0.16164731979370117, 0.2541818618774414, -1.1670947074890137, 2.1105191707611084, -0.5298495292663574, -1.653055191040039, 1.9374315738677979, -0.9715571999549866, 0.7172731757164001, -2.279557704925537, 1.2773463726043701, -1.2626687288284302, 5.292271614074707, 4.256512641906738, -1.9809826612472534, 4.517202854156494, -3.206904649734497, -2.1197121143341064, 3.762507200241089, -7.210170745849609, 0.5536763668060303, -0.4917300343513489, -0.7055719494819641, 0.4037392735481262, 0.6146154403686523, 1.8450429439544678, -0.8038043975830078, 1.8137398958206177, -0.23562461137771606, -1.026839256286621, 0.5663753747940063, -2.8938610553741455, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
