Time,LF_FOOT_X,LF_FOOT_Y,LF_FOOT_Z,LH_FOOT_X,LH_FOOT_Y,LH_FOOT_Z,RF_FOOT_X,RF_FOOT_Y,RF_FOOT_Z,RH_FOOT_X,RH_FOOT_Y,RH_FOOT_Z,Base_lin_vel_X,Base_lin_vel_Y,Base_lin_vel_Z,joint0_pos,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,joint7_pos,joint8_pos,joint9_pos,joint10_pos,joint11_pos
0,0.0,0.0,0.0,5.727188636228675e-06,0.0,42.62606430053711,0.0,0.0,0.0,0.0,0.0,0.0,-0.01610206626355648,0.017992964014410973,0.6003035306930542,-0.026067841798067093,-0.009550795890390873,-0.027197588235139847,-0.010967090725898743,0.2176828235387802,-0.177123561501503,0.1902976930141449,-0.24716435372829437,-0.3882065415382385,0.31392356753349304,-0.32390350103378296,0.45348045229911804
1,0.0,0.0,0.0,3.412240766920149e-05,0.0,253.96473693847656,2.3672244424233213e-05,0.0,176.1867218017578,0.0,0.0,0.0,0.062481146305799484,0.019557107239961624,0.49535953998565674,-0.01485323254019022,0.02735624648630619,-0.021398890763521194,0.004832531325519085,0.3861943781375885,-0.27457427978515625,0.2612488567829132,-0.3566088080406189,-0.6374120712280273,0.48272302746772766,-0.41340041160583496,0.5979635119438171
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19634592533111572,0.02388438768684864,0.09580324590206146,0.07864541560411453,0.017496855929493904,-0.0026754108257591724,-0.055889617651700974,0.5711868405342102,-0.3177628815174103,0.3926214277744293,-0.3005819022655487,-0.746757447719574,0.5479535460472107,-0.24813035130500793,0.3995611369609833
3,0.0,0.0,0.0,2.7856745873577893e-05,0.0,207.33094787597656,0.0,0.0,0.0,0.0,0.0,0.0,0.13100503385066986,-0.03267495334148407,-0.16426655650138855,0.19654498994350433,0.0022258032113313675,0.046842992305755615,-0.12295246869325638,0.7094900608062744,-0.32769882678985596,0.5466402769088745,-0.2459331899881363,-0.9123370051383972,0.589327335357666,-0.09043513238430023,0.3203854262828827
4,0.0,0.0,0.0,1.9594917830545455e-05,0.0,145.8401641845703,0.0,0.0,0.0,3.126683441223577e-05,0.0,232.7113800048828,0.20092812180519104,0.02747524529695511,-0.0750185176730156,0.3130667209625244,-0.024955110624432564,0.08503531664609909,-0.1588951200246811,0.7260595560073853,-0.3150721788406372,0.6268900036811829,-0.26386597752571106,-0.8375938534736633,0.5444105863571167,-0.043825507164001465,0.3060562014579773
5,0.0,0.0,0.0,5.8409700613992754e-06,0.0,43.4729118347168,0.0,0.0,0.0,0.0,0.0,0.0,0.26505476236343384,0.19254305958747864,-0.06488630175590515,0.3062121272087097,-0.07707364857196808,0.058822888880968094,-0.18727311491966248,0.6930743455886841,-0.2755568027496338,0.6762534976005554,-0.2190435379743576,-0.7225294709205627,0.45382970571517944,-0.09954464435577393,0.2146359384059906
6,0.0,0.0,0.0,2.148425301129464e-05,0.0,159.9020538330078,0.0,0.0,0.0,0.0,0.0,0.0,0.2925913631916046,0.18428851664066315,-0.17969496548175812,0.23858679831027985,-0.11690844595432281,0.01962479017674923,-0.17346316576004028,0.6648146510124207,-0.25421372056007385,0.6917614340782166,-0.20773200690746307,-0.7778658270835876,0.409088671207428,-0.06454826891422272,0.30464309453964233
7,0.0,0.0,0.0,2.4888464395189658e-05,0.0,185.23876953125,0.0,0.0,0.0,5.272340331430314e-06,0.0,39.24074172973633,0.4409785568714142,0.1852577179670334,-0.12508171796798706,0.18087925016880035,-0.13537025451660156,-0.020764414221048355,-0.11497749388217926,0.5982774496078491,-0.2272290289402008,0.6912067532539368,-0.255556583404541,-0.7816258072853088,0.33378148078918457,-0.02297014184296131,0.387284517288208
8,0.0,0.0,0.0,0.0,0.0,0.0,1.001985128823435e-05,0.0,74.57530212402344,5.386750103753002e-07,0.0,4.009226322174072,0.5714476108551025,0.2609708309173584,-0.25927475094795227,0.11196301132440567,-0.16668708622455597,-0.0563657246530056,-0.0964188203215599,0.5494664907455444,-0.17431136965751648,0.6950745582580566,-0.2906361222267151,-0.731601357460022,0.2734874486923218,0.002226778771728277,0.4303226172924042
9,0.0,0.0,0.0,3.1786871659278404e-06,0.0,23.65818977355957,3.4660944947972894e-05,0.0,257.9729309082031,3.2160662613023305e-06,0.0,23.936397552490234,0.6892157196998596,0.25925034284591675,-0.2671224772930145,0.04830463230609894,-0.20797017216682434,-0.08758216351270676,-0.0841587483882904,0.5878629088401794,-0.12497489899396896,0.7299807071685791,-0.3451620936393738,-0.7653321623802185,0.2389180213212967,-0.013599727302789688,0.5060105323791504
