Time,LF_FOOT_X,LF_FOOT_Y,LF_FOOT_Z,LH_FOOT_X,LH_FOOT_Y,LH_FOOT_Z,RF_FOOT_X,RF_FOOT_Y,RF_FOOT_Z,RH_FOOT_X,RH_FOOT_Y,RH_FOOT_Z,Base_lin_vel_X,Base_lin_vel_Y,Base_lin_vel_Z,joint0_pos,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,joint7_pos,joint8_pos,joint9_pos,joint10_pos,joint11_pos
0,0.0,0.0,0.0,1.0348629984946456e-05,0.0,77.02232360839844,0.0,0.0,0.0,0.0,0.0,0.0,-0.01639080047607422,0.01603567972779274,0.6978611946105957,-0.019118791446089745,-0.0018135783029720187,-0.019935544580221176,-0.002979068784043193,0.21259908378124237,-0.16136251389980316,0.166423499584198,-0.22936812043190002,-0.3812054395675659,0.27712950110435486,-0.2835981249809265,0.4158586263656616
1,0.0,0.0,0.0,2.889962343033403e-05,0.0,215.0928192138672,3.1402007152792066e-05,0.0,233.71746826171875,0.0,0.0,0.0,0.05517283454537392,0.03949037194252014,0.5349386930465698,-0.014944522641599178,0.02752101421356201,-0.019112182781100273,0.0003837703261524439,0.38011062145233154,-0.2560373842716217,0.23281654715538025,-0.34088605642318726,-0.6146296858787537,0.43820953369140625,-0.36992087960243225,0.5485963821411133
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18783049285411835,0.05271381512284279,0.1399034708738327,0.06552442163228989,0.016843264922499657,0.012846492230892181,-0.0630614161491394,0.5759204626083374,-0.30674558877944946,0.35794222354888916,-0.2788923382759094,-0.7132384181022644,0.5043119192123413,-0.20940841734409332,0.3663891851902008
3,0.0,0.0,0.0,3.4295328077860177e-05,0.0,255.25173950195312,0.0,0.0,0.0,0.0,0.0,0.0,0.13396425545215607,-0.00412777392193675,-0.15422670543193817,0.17233842611312866,-0.015074880793690681,0.055256932973861694,-0.1439385712146759,0.7203338146209717,-0.3320019841194153,0.5349529385566711,-0.20387998223304749,-0.8822400569915771,0.5802649259567261,-0.04812052845954895,0.19770878553390503
4,0.0,0.0,0.0,1.786843677109573e-05,0.0,132.9904022216797,0.0,0.0,0.0,3.795186785282567e-05,0.0,282.4664611816406,0.09699173271656036,-0.013629951514303684,-0.23051129281520844,0.25970590114593506,-0.06459075212478638,0.12448030710220337,-0.20303264260292053,0.7406070232391357,-0.321320503950119,0.6191173195838928,-0.22502797842025757,-0.8593901991844177,0.5377951264381409,0.0401015467941761,0.15457944571971893
5,0.0,0.0,0.0,1.6458670870633796e-05,0.0,122.49785614013672,0.0,0.0,0.0,2.8445399493648438e-06,0.0,21.171215057373047,0.27375537157058716,0.06688916683197021,-0.041476134210824966,0.29492828249931335,-0.09306985139846802,0.13897980749607086,-0.23136954009532928,0.7072798013687134,-0.3018851578235626,0.6661292314529419,-0.2537420988082886,-0.7357431650161743,0.4673853814601898,0.001992054982110858,0.18931643664836884
6,0.0,0.0,0.0,7.3246155807282776e-06,0.0,54.51531982421875,1.927357880049385e-05,0.0,143.4485321044922,2.1317291611921974e-05,0.0,158.65939331054688,0.3132798671722412,0.1582183688879013,-0.17131148278713226,0.27308356761932373,-0.1307808756828308,0.12117369472980499,-0.23489263653755188,0.639950692653656,-0.29110848903656006,0.7148088216781616,-0.23638877272605896,-0.65077143907547,0.4706924557685852,-0.07844997942447662,0.17569321393966675
7,0.0,0.0,0.0,6.448719068430364e-05,0.0,479.96240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.3776705861091614,0.2064681053161621,-0.20531775057315826,0.22548748552799225,-0.1811004877090454,0.10419841855764389,-0.22503672540187836,0.5920750498771667,-0.25371330976486206,0.7512539625167847,-0.19651198387145996,-0.7158082723617554,0.45818883180618286,-0.10780252516269684,0.1559046357870102
8,0.0,0.0,0.0,1.1772505786211696e-05,0.0,87.61988067626953,0.0,0.0,0.0,0.0,0.0,0.0,0.5257900357246399,0.16745060682296753,-0.1268470138311386,0.18925145268440247,-0.1807095855474472,0.07757086306810379,-0.12303902208805084,0.5265287160873413,-0.21750903129577637,0.7401846647262573,-0.24410660564899445,-0.770828127861023,0.37424013018608093,-0.049356747418642044,0.33679333329200745
9,0.0,0.0,0.0,7.058902610879159e-06,0.0,52.53768539428711,3.066926001338288e-05,0.0,228.26377868652344,3.367615590832429e-06,0.0,25.064340591430664,0.6681596636772156,0.2621016800403595,-0.3168897032737732,0.16814939677715302,-0.23772917687892914,0.06497496366500854,-0.028667645528912544,0.4702586233615875,-0.13966192305088043,0.7673248648643494,-0.341744065284729,-0.6937559247016907,0.31681981682777405,-0.07588471472263336,0.46927255392074585
