Time,LF_FOOT_X,LF_FOOT_Y,LF_FOOT_Z,LH_FOOT_X,LH_FOOT_Y,LH_FOOT_Z,RF_FOOT_X,RF_FOOT_Y,RF_FOOT_Z,RH_FOOT_X,RH_FOOT_Y,RH_FOOT_Z,Base_lin_vel_X,Base_lin_vel_Y,Base_lin_vel_Z,joint0_pos,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,joint7_pos,joint8_pos,joint9_pos,joint10_pos,joint11_pos
0,0.0,0.0,0.0,2.261107738377177e-06,0.0,16.828872680664062,0.0,0.0,0.0,0.0,0.0,0.0,0.016528330743312836,0.002707828301936388,0.6690542697906494,-0.022783828899264336,-0.010437537916004658,-0.024162976071238518,-0.011029529385268688,0.21484266221523285,-0.16012367606163025,0.18104276061058044,-0.2260919213294983,-0.383296936750412,0.2725261449813843,-0.3115474283695221,0.399312824010849
1,0.0,0.0,0.0,1.0984609843944781e-06,0.0,8.175576210021973,1.8329601516597904e-05,0.0,136.4227294921875,0.0,0.0,0.0,0.009541673585772514,0.019567321985960007,0.40555205941200256,-0.040914058685302734,-0.004357052501291037,-0.03672926127910614,-0.002598947612568736,0.3741969168186188,-0.2525041401386261,0.2700468599796295,-0.3957398235797882,-0.6562529802322388,0.41802912950515747,-0.457329660654068,0.696526825428009
2,0.0,0.0,0.0,1.5191901638900163e-06,0.0,11.306961059570312,0.0,0.0,0.0,0.0,0.0,0.0,-0.0661618635058403,-0.000431060791015625,0.11406717449426651,-0.0758262500166893,-0.12163875252008438,-0.0075965761207044125,0.025064650923013687,0.5101366639137268,-0.3652436435222626,0.3110421597957611,-0.5658739805221558,-0.8125305771827698,0.4802079200744629,-0.5952824354171753,0.8644787073135376
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09813171625137329,-0.03707496076822281,-0.24796365201473236,-0.06337280571460724,-0.24069800972938538,0.07348927855491638,0.1270284801721573,0.5023251175880432,-0.4931483268737793,0.27892574667930603,-0.6737944483757019,-0.7565723657608032,0.5966125130653381,-0.7090263366699219,0.8255927562713623
4,1.3726869838137645e-05,0.0,102.16573333740234,2.1080633814563043e-05,0.0,156.89801025390625,0.0,0.0,0.0,0.0,0.0,0.0,-0.05826569348573685,-0.09069228172302246,-0.46235811710357666,-0.06017066910862923,-0.30120790004730225,0.13934604823589325,0.15176548063755035,0.46597984433174133,-0.5821064710617065,0.2127881497144699,-0.6819630265235901,-0.7023130655288696,0.7111518979072571,-0.7140288352966309,0.7427045106887817
5,0.0,0.0,0.0,3.389293124200776e-05,0.0,252.25680541992188,6.45187174086459e-05,0.0,480.1970520019531,1.108957985707093e-05,0.0,82.53703308105469,-0.20506815612316132,-0.08109816908836365,-0.1356586217880249,-0.09317496418952942,-0.3403755724430084,0.14453475177288055,0.11654111742973328,0.4712560474872589,-0.6225146055221558,0.12059612572193146,-0.7400796413421631,-0.7516694664955139,0.7760929465293884,-0.697100043296814,0.8338147401809692
6,0.0,0.0,0.0,3.403158189030364e-05,0.0,253.28872680664062,1.4240838027035352e-05,0.0,105.99107360839844,0.0,0.0,0.0,-0.2987654209136963,-0.01304381713271141,-0.04852328449487686,-0.16759826242923737,-0.34432747960090637,0.15028594434261322,0.09519702941179276,0.4820001423358917,-0.659457802772522,0.04747508838772774,-0.7369913458824158,-0.9307160377502441,0.846865177154541,-0.5888575315475464,1.0146559476852417
7,0.0,0.0,0.0,2.7921800210606307e-05,0.0,207.81512451171875,1.5402252756757662e-05,0.0,114.63520812988281,0.0,0.0,0.0,-0.3036181628704071,-0.07383924722671509,-0.22643350064754486,-0.22279870510101318,-0.3588760495185852,0.1681809425354004,0.046280279755592346,0.5140538811683655,-0.6999437808990479,-0.07391104102134705,-0.6979879140853882,-1.000308871269226,0.8928181529045105,-0.48721304535865784,1.0703177452087402
8,6.023667083354667e-05,0.0,448.3267822265625,2.1189394828979857e-05,0.0,157.70748901367188,3.759519586310489e-06,0.0,27.981185913085938,5.33647216798272e-05,0.0,397.1805419921875,-0.34790822863578796,-0.11581835150718689,-0.31202495098114014,-0.2473098635673523,-0.36433231830596924,0.1922079622745514,0.02770104445517063,0.47484099864959717,-0.759324312210083,-0.1932367980480194,-0.6551405191421509,-0.8911563158035278,0.9377868175506592,-0.42670607566833496,0.9286145567893982
9,5.365879042074084e-05,0.0,399.3692626953125,0.0,0.0,0.0,3.1888706075733353e-07,0.0,2.373398542404175,4.152750625507906e-05,0.0,309.0790710449219,-0.306018590927124,-0.12354637682437897,-0.10033474862575531,-0.2198413461446762,-0.3080390989780426,0.2026771605014801,0.055064354091882706,0.47428998351097107,-0.7842010259628296,-0.18145933747291565,-0.7005581259727478,-0.9571012854576111,1.048064947128296,-0.4892598092556,0.9417346715927124
