Time,LF_FOOT_X,LF_FOOT_Y,LF_FOOT_Z,LH_FOOT_X,LH_FOOT_Y,LH_FOOT_Z,RF_FOOT_X,RF_FOOT_Y,RF_FOOT_Z,RH_FOOT_X,RH_FOOT_Y,RH_FOOT_Z,Base_lin_vel_X,Base_lin_vel_Y,Base_lin_vel_Z,joint0_pos,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,joint7_pos,joint8_pos,joint9_pos,joint10_pos,joint11_pos
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013980369083583355,0.019198114052414894,0.5956217050552368,-0.02012612111866474,-0.007041184697300196,-0.02187347412109375,-0.00757570518180728,0.22634196281433105,-0.18102653324604034,0.1853373497724533,-0.24835672974586487,-0.4111100733280182,0.308840274810791,-0.328066885471344,0.4397309720516205
1,0.0,0.0,0.0,4.5320834033191204e-05,0.0,337.3118896484375,2.5609839212847874e-05,0.0,190.60775756835938,0.0,0.0,0.0,0.04812665283679962,0.029540639370679855,0.5667449831962585,-0.011098052375018597,0.01868979074060917,-0.022675300016999245,0.0030969148501753807,0.4058310389518738,-0.27305012941360474,0.2502158284187317,-0.36935874819755554,-0.6852575540542603,0.46892476081848145,-0.4120272397994995,0.5983611941337585
2,0.0,0.0,0.0,1.2971913747605868e-05,0.0,96.54678344726562,0.0,0.0,0.0,0.0,0.0,0.0,0.2074207067489624,0.033048395067453384,0.1453929841518402,0.09243354201316833,0.035360757261514664,-0.025399353355169296,-0.05204242467880249,0.6062254309654236,-0.2783863842487335,0.3792198896408081,-0.3212895393371582,-0.8029635548591614,0.4571557939052582,-0.2083502858877182,0.43601590394973755
3,0.0,0.0,0.0,2.3114660507417284e-05,0.0,172.03677368164062,0.0,0.0,0.0,0.0,0.0,0.0,0.12430931627750397,-0.007023783400654793,-0.1263023018836975,0.24636436998844147,0.027956461533904076,-0.009950314648449421,-0.14237315952777863,0.7428935766220093,-0.2588678300380707,0.5358614921569824,-0.2773289680480957,-0.8921845555305481,0.4288831055164337,-0.010887958109378815,0.275399386882782
4,0.0,0.0,0.0,1.4202598322299309e-05,0.0,105.70646667480469,0.0,0.0,0.0,0.0,0.0,0.0,0.08183109760284424,-0.09127840399742126,-0.29246774315834045,0.3345320224761963,-0.03412456065416336,0.026186833158135414,-0.22505314648151398,0.7825815081596375,-0.2248758226633072,0.5955070853233337,-0.31677472591400146,-0.8684839606285095,0.3320649564266205,0.11770786345005035,0.24380497634410858
5,0.0,0.0,0.0,9.446496733289678e-06,0.0,70.3079605102539,7.82380229793489e-05,0.0,582.3064575195312,3.7864301702938974e-05,0.0,281.8147277832031,0.2964771091938019,0.08902379125356674,0.011970194056630135,0.3512592017650604,-0.05875357240438461,0.04225972667336464,-0.2548941373825073,0.7651167511940002,-0.1916189044713974,0.6060178279876709,-0.35539889335632324,-0.6932578086853027,0.22428429126739502,0.1363174319267273,0.2958514392375946
6,0.0,0.0,0.0,0.0,0.0,0.0,1.0679194929252844e-05,0.0,79.48263549804688,1.070163125405088e-05,0.0,79.64962768554688,0.32650014758110046,0.2686673104763031,-0.067315012216568,0.19534435868263245,-0.1148734912276268,0.024693388491868973,-0.247981458902359,0.7520972490310669,-0.18471889197826385,0.6488987803459167,-0.27028143405914307,-0.6084301471710205,0.2458695024251938,0.046925898641347885,0.17051756381988525
7,0.0,0.0,0.0,1.8198446923634037e-05,0.0,135.44659423828125,7.976198503456544e-06,0.0,59.364891052246094,0.0,0.0,0.0,0.3511006534099579,0.27349215745925903,-0.366517037153244,0.060012370347976685,-0.17004910111427307,0.03327024728059769,-0.19645856320858002,0.7324028611183167,-0.23148036003112793,0.709597110748291,-0.17842699587345123,-0.6965768337249756,0.3237166404724121,-0.056055180728435516,0.1606072336435318
8,0.0,0.0,0.0,4.1048995626624674e-05,0.0,305.5176696777344,2.3702881662757136e-05,0.0,176.4147491455078,0.0,0.0,0.0,0.48543983697891235,0.19688227772712708,-0.3243975341320038,-0.027833078056573868,-0.18972663581371307,-0.02687199041247368,-0.16734685003757477,0.7333078384399414,-0.22094032168388367,0.6721693277359009,-0.18659479916095734,-0.8661221265792847,0.26187291741371155,0.06925681978464127,0.24705658853054047
9,3.6074223316973075e-05,0.0,268.49163818359375,0.0,0.0,0.0,4.5166398194851354e-05,0.0,336.1624450683594,0.0,0.0,0.0,0.5914676785469055,0.15592673420906067,-0.26079699397087097,-0.025714198127388954,-0.22622275352478027,-0.0740809217095375,-0.09401068836450577,0.7976049184799194,-0.13496282696723938,0.6413925886154175,-0.31490689516067505,-0.9673385620117188,0.12720289826393127,0.1700563132762909,0.44287484884262085
10,4.207796882838011e-05,0.0,313.176025390625,0.0,0.0,0.0,7.401710718113463e-06,0.0,55.0891227722168,2.130479333573021e-05,0.0,158.56637573242188,0.6232667565345764,0.09139082580804825,-0.2707826793193817,-0.06177679821848869,-0.2829829156398773,-0.10344228893518448,-0.030101999640464783,0.8711974024772644,-0.07766248285770416,0.7294155359268188,-0.4195235073566437,-1.0455634593963623,0.22838933765888214,0.060575272887945175,0.5278620719909668
11,4.249090488883667e-05,0.0,316.2494201660156,0.0,0.0,0.0,0.0,0.0,0.0,4.707515108748339e-05,0.0,350.36883544921875,0.6230975985527039,0.027894698083400726,-0.05198275297880173,-0.06271884590387344,-0.27834731340408325,-0.08569661527872086,-0.024989506229758263,0.9344022274017334,-0.1464012861251831,0.8417697548866272,-0.3834919035434723,-1.0915818214416504,0.432160347700119,-0.11753542721271515,0.5189208388328552
12,2.571688310126774e-05,0.0,191.40447998046875,0.0,0.0,0.0,8.513266948284581e-06,0.0,63.36216354370117,2.5514696972095408e-05,0.0,189.899658203125,0.6646355390548706,0.030490530654788017,0.030266104266047478,-0.04633350670337677,-0.2415771335363388,-0.05204255133867264,-0.013178329914808273,0.9834481477737427,-0.30151841044425964,0.9584552049636841,-0.3032684624195099,-1.1172547340393066,0.5815683603286743,-0.3465688228607178,0.4136427938938141
13,1.0381852916907519e-05,0.0,77.26959228515625,0.0,0.0,0.0,2.240546564280521e-05,0.0,166.75840759277344,1.926461209222907e-06,0.0,14.338180541992188,0.7558037638664246,0.11416495591402054,-0.04834383726119995,-0.061234474182128906,-0.2589831054210663,-0.07245175540447235,-0.043649230152368546,1.0259548425674438,-0.48778408765792847,0.9832015633583069,-0.2226572036743164,-1.1243244409561157,0.6571444272994995,-0.3809531033039093,0.2978315055370331
14,7.0804476308694575e-06,0.0,52.69804000854492,0.0,0.0,0.0,1.589359453646466e-05,0.0,118.29214477539062,0.0,0.0,0.0,0.808836817741394,0.08121705055236816,-0.25392165780067444,-0.0270362701267004,-0.3403121531009674,-0.14090849459171295,-0.09836281836032867,1.0121471881866455,-0.5818880796432495,0.9410207271575928,-0.2236565500497818,-1.1919764280319214,0.5793702602386475,-0.2545146346092224,0.32679125666618347
15,2.2191683456185274e-05,0.0,165.1672821044922,4.281584551790729e-05,0.0,318.6678771972656,2.641968421812635e-05,0.0,196.63525390625,0.0,0.0,0.0,0.9056687355041504,0.049747616052627563,-0.18280471861362457,0.08062881976366043,-0.3965730667114258,-0.19804668426513672,-0.10063055157661438,0.9663122892379761,-0.5511640906333923,0.8726550936698914,-0.35500067472457886,-1.1232874393463135,0.48769456148147583,-0.07791941612958908,0.5023936629295349
16,2.4014641894609667e-05,0.0,178.735107421875,0.0,0.0,0.0,1.3436630069918465e-05,0.0,100.00555419921875,1.2748521839966998e-05,0.0,94.8841323852539,1.0607930421829224,-0.039862800389528275,-0.10661362111568451,0.15200267732143402,-0.4152083694934845,-0.23698410391807556,-0.027421334758400917,0.9214975833892822,-0.45549139380455017,0.853165328502655,-0.5269665122032166,-0.9549465179443359,0.4059448540210724,-0.010562445968389511,0.6131550073623657
17,2.933201176347211e-05,0.0,218.31097412109375,0.0,0.0,0.0,1.7306967492913827e-05,0.0,128.8115234375,1.7716456568450667e-05,0.0,131.8592529296875,1.1721583604812622,-0.10945387184619904,-0.1471705436706543,0.1934484988451004,-0.35730549693107605,-0.24026069045066833,-0.027032995596528053,0.9269800186157227,-0.4163134694099426,0.9082173109054565,-0.5133445858955383,-0.8342678546905518,0.5154145956039429,-0.07379961013793945,0.5799753665924072
18,1.985709423024673e-05,0.0,147.79148864746094,0.0,0.0,0.0,2.3148129912442528e-05,0.0,172.28587341308594,3.801040520556853e-06,0.0,28.29021453857422,1.2417927980422974,-0.15635070204734802,-0.1289324313402176,0.19834035634994507,-0.310869961977005,-0.25762033462524414,-0.060053229331970215,0.9448578357696533,-0.4782293736934662,0.9765378832817078,-0.451956182718277,-0.7464913725852966,0.4978373050689697,-0.16766661405563354,0.46857720613479614
19,1.322428033745382e-05,0.0,98.42508697509766,0.0,0.0,0.0,1.6672289348207414e-05,0.0,124.08777618408203,0.0,0.0,0.0,1.3765522241592407,-0.17196229100227356,-0.16499711573123932,0.2131718248128891,-0.2779105007648468,-0.269419401884079,-0.05372951924800873,0.9805632829666138,-0.5529481172561646,1.008741855621338,-0.4714411497116089,-0.7082618474960327,0.49183905124664307,-0.195870041847229,0.43992510437965393
20,1.2923213034810033e-05,0.0,96.18431091308594,0.0,0.0,0.0,1.9231489204685204e-05,0.0,143.13525390625,1.8069704310619272e-06,0.0,13.44883918762207,1.56361985206604,-0.13337945938110352,-0.1832180619239807,0.24528376758098602,-0.24219708144664764,-0.26238521933555603,-0.017066869884729385,1.016632318496704,-0.5976532101631165,1.0022246837615967,-0.5777260065078735,-0.6526837944984436,0.4513089954853058,-0.15561147034168243,0.5126857161521912
21,1.049678394338116e-05,0.0,78.125,0.0,0.0,0.0,2.4120188754750416e-05,0.0,179.52066040039062,3.768214810406789e-06,0.0,28.045902252197266,0.32615888118743896,0.028253737837076187,0.3047099709510803,0.23146677017211914,-0.24052444100379944,-0.26401039958000183,0.012890327721834183,0.9734817743301392,-0.6897176504135132,0.9911201596260071,-0.7058954834938049,-0.5100423097610474,0.5496564507484436,-0.13089734315872192,0.622446596622467
22,1.1209548574697692e-05,0.0,83.429931640625,0.0,0.0,0.0,7.1883227974467445e-06,0.0,53.50092697143555,0.0,0.0,0.0,0.0,0.0,0.0,0.22988520562648773,-0.1753646284341812,-0.18603412806987762,0.10255154967308044,0.977961540222168,-0.7739991545677185,1.093181848526001,-0.7102997899055481,-0.5002776384353638,0.7074980139732361,-0.31105372309684753,0.6604916453361511
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12482530623674393,0.05027763172984123,0.20223762094974518,0.11044977605342865,-0.2205081731081009,-0.07353898882865906,0.06735871732234955,0.9101677536964417,-0.8727226257324219,1.0096153020858765,-0.8417444825172424,-0.7249782085418701,0.7640020847320557,-0.49382516741752625,0.8127506375312805
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008511591702699661,0.05102803558111191,-0.1427883803844452,0.022872580215334892,-0.24664591252803802,-0.015396513044834137,0.0714852586388588,0.7626978754997253,-0.8797535300254822,0.9007226228713989,-0.8794525861740112,-0.7893895506858826,0.762673556804657,-0.6133115887641907,0.874287486076355
25,6.290765304584056e-05,0.0,468.2062683105469,0.0,0.0,0.0,0.0,0.0,0.0,1.4791970897931606e-05,0.0,110.093017578125,-0.020147472620010376,-0.010851139202713966,-0.11514995247125626,0.024568263441324234,-0.1815810203552246,-0.015812484547495842,0.11367645859718323,0.7466210126876831,-0.7732892632484436,0.9302175045013428,-0.8263964056968689,-0.7869593501091003,0.8991802334785461,-0.9029287099838257,0.781126856803894
26,3.706480492837727e-05,0.0,275.8642578125,0.0,0.0,0.0,0.0,0.0,0.0,1.3876136108592618e-05,0.0,103.27669525146484,-0.14559783041477203,-0.09219248592853546,-0.04420038312673569,0.024209419265389442,-0.192250594496727,0.007718016393482685,0.09698028117418289,0.7388805747032166,-0.6857576370239258,0.9244487285614014,-0.8478987812995911,-0.7703621983528137,0.9610511660575867,-1.050796627998352,0.7860803604125977
27,0.0,0.0,0.0,0.0,0.0,0.0,3.523745181155391e-05,0.0,262.26373291015625,0.0,0.0,0.0,-0.24504049122333527,-0.11769558489322662,-0.09135808050632477,0.034986358135938644,-0.22867430746555328,0.01942121982574463,0.10073200613260269,0.7249739170074463,-0.6756177544593811,0.9076254963874817,-0.8697265982627869,-0.7563596367835999,0.9330607056617737,-1.0620495080947876,0.8331581354141235
28,0.0,0.0,0.0,3.2993506465572864e-05,0.0,245.56260681152344,4.916686884826049e-05,0.0,365.9369812011719,0.0,0.0,0.0,-0.3349750339984894,-0.04401257261633873,-0.08003553748130798,0.02266916073858738,-0.29785963892936707,0.03568200394511223,0.07464766502380371,0.7021774053573608,-0.7233288884162903,0.8937251567840576,-0.8069669604301453,-0.8946061134338379,0.8962342739105225,-1.0358716249465942,1.009505033493042
29,0.0,0.0,0.0,1.8082329916069284e-05,0.0,134.58236694335938,4.171474574832246e-05,0.0,310.47265625,0.0,0.0,0.0,-0.4165692925453186,0.03286656737327576,-0.013875437900424004,-0.052346646785736084,-0.29828324913978577,0.0479399710893631,0.017393596470355988,0.6469592452049255,-0.764130175113678,0.8576309084892273,-0.6786850690841675,-1.0984747409820557,0.983203649520874,-0.9710954427719116,1.164445400238037
30,0.0,0.0,0.0,2.4387691155425273e-05,0.0,181.51161193847656,4.11446308135055e-05,0.0,306.2294616699219,0.0,0.0,0.0,-0.5371094942092896,0.08489064127206802,-0.057875942438840866,-0.11084509640932083,-0.28954383730888367,0.07666316628456116,0.006335789803415537,0.5534234046936035,-0.8180803060531616,0.8105987906455994,-0.6020374894142151,-1.1656895875930786,1.0651860237121582,-0.9181780219078064,1.2228583097457886
31,0.0,0.0,0.0,3.093305349466391e-05,0.0,230.22715759277344,3.665580879896879e-05,0.0,272.8202209472656,0.0,0.0,0.0,-0.6044877171516418,0.1369522362947464,-0.039779435843229294,-0.16116823256015778,-0.28697964549064636,0.10600867122411728,0.021418390795588493,0.4493725597858429,-0.875258207321167,0.7644491195678711,-0.5741237998008728,-1.131438970565796,1.1199467182159424,-0.8986552357673645,1.2283958196640015
32,0.0,0.0,0.0,3.0249153496697545e-05,0.0,225.13706970214844,2.115360439347569e-05,0.0,157.4411163330078,0.0,0.0,0.0,-0.6535261273384094,0.1414451003074646,-0.08961312472820282,-0.1920727789402008,-0.28273624181747437,0.1406184583902359,0.06813274323940277,0.3503305912017822,-0.9333600401878357,0.7083446383476257,-0.5530628561973572,-0.9864590764045715,1.143749475479126,-0.9091964960098267,1.2141969203948975
33,2.4410242986050434e-05,0.0,181.67947387695312,3.350719634909183e-05,0.0,249.3858642578125,1.5691266526118852e-05,0.0,116.7862548828125,0.0,0.0,0.0,-0.6903765201568604,0.12852229177951813,-0.15070271492004395,-0.19685445725917816,-0.28558826446533203,0.17259176075458527,0.11998757719993591,0.26510414481163025,-0.9948369264602661,0.6605416536331177,-0.5299312472343445,-0.8745201826095581,1.1470739841461182,-0.9612113237380981,1.1950591802597046
