Time,LF_FOOT_X,LF_FOOT_Y,LF_FOOT_Z,LH_FOOT_X,LH_FOOT_Y,LH_FOOT_Z,RF_FOOT_X,RF_FOOT_Y,RF_FOOT_Z,RH_FOOT_X,RH_FOOT_Y,RH_FOOT_Z,Base_lin_vel_X,Base_lin_vel_Y,Base_lin_vel_Z,joint0_pos,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,joint7_pos,joint8_pos,joint9_pos,joint10_pos,joint11_pos
0,0.0,0.0,0.0,7.820374037237343e-08,0.0,0.5820513367652893,0.0,0.0,0.0,0.0,0.0,0.0,-0.013386189006268978,0.007609328255057335,0.6162148714065552,-0.015406118705868721,-0.0015250238357111812,-0.016672741621732712,-0.0018163241911679506,0.22157958149909973,-0.18026858568191528,0.17824240028858185,-0.2384708821773529,-0.39601051807403564,0.3076837360858917,-0.3054371476173401,0.4223795235157013
1,0.0,0.0,0.0,0.0,0.0,0.0,2.1721814846387133e-05,0.0,161.670166015625,0.0,0.0,0.0,-0.025644531473517418,0.03877219557762146,0.36456334590911865,-0.03639582544565201,0.002958262339234352,-0.03186442703008652,0.007165889255702496,0.38723647594451904,-0.2871280014514923,0.26788923144340515,-0.40563634037971497,-0.6730968952178955,0.47817614674568176,-0.4497385621070862,0.722708523273468
2,0.0,0.0,0.0,9.809054972720332e-06,0.0,73.00639343261719,0.0,0.0,0.0,0.0,0.0,0.0,-0.04857490211725235,0.010801860131323338,0.09976072609424591,-0.06856432557106018,-0.09324811398983002,0.026156093925237656,0.05297572538256645,0.5450202822685242,-0.3707752227783203,0.2938748896121979,-0.5602525472640991,-0.8472796082496643,0.5508660674095154,-0.5190761685371399,0.9661235213279724
3,0.0,0.0,0.0,1.6214533388847485e-05,0.0,120.68079376220703,4.715312024927698e-05,0.0,350.94915771484375,0.0,0.0,0.0,-0.11549191176891327,0.02781098708510399,-0.07635941356420517,-0.11191724240779877,-0.14536818861961365,0.08072084188461304,0.12445922940969467,0.6186633706092834,-0.3979659080505371,0.2545466423034668,-0.6510368585586548,-0.9094048738479614,0.5989463329315186,-0.5526024699211121,1.009360671043396
4,0.0,0.0,0.0,3.663370762296836e-06,0.0,27.26557159423828,0.0,0.0,0.0,0.0,0.0,0.0,-0.17783795297145844,0.04991607740521431,-0.2771987318992615,-0.14918340742588043,-0.14267510175704956,0.0935797169804573,0.17924998700618744,0.5899063348770142,-0.4441818296909332,0.23605163395404816,-0.6916629076004028,-0.8193295001983643,0.6614704728126526,-0.6190926432609558,0.887514591217041
5,7.971170998644084e-05,0.0,593.2747192382812,0.0,0.0,0.0,0.0,0.0,0.0,6.79055810905993e-05,0.0,505.40460205078125,-0.1704123318195343,-0.0004945667460560799,-0.2665758728981018,-0.16705216467380524,-0.16263099014759064,0.08635444939136505,0.18222057819366455,0.5713309645652771,-0.49416953325271606,0.27008944749832153,-0.7259920239448547,-0.7894967794418335,0.8483026623725891,-0.8576550483703613,0.8287867307662964
6,4.265983807272278e-05,0.0,317.5067443847656,0.0,0.0,0.0,0.0,0.0,0.0,2.8949174520676024e-05,0.0,215.46160888671875,-0.2567429840564728,-0.03647369518876076,-0.07262001931667328,-0.1713426113128662,-0.18633443117141724,0.06992269307374954,0.17708170413970947,0.5673702359199524,-0.538294792175293,0.3842690587043762,-0.7649352550506592,-0.7902333736419678,1.0366588830947876,-1.0803805589675903,0.8786168098449707
7,4.348404036136344e-05,0.0,323.6410827636719,0.0,0.0,0.0,0.0,0.0,0.0,2.6939511371892877e-05,0.0,200.50421142578125,-0.3412036597728729,-0.10042732954025269,-0.03906652703881264,-0.16266855597496033,-0.21678252518177032,0.08217980712652206,0.18335466086864471,0.5474503636360168,-0.5907122492790222,0.546068012714386,-0.7953447699546814,-0.768658459186554,1.1753145456314087,-1.1727381944656372,0.9102186560630798
8,2.578947169240564e-05,0.0,191.94473266601562,0.0,0.0,0.0,0.0,0.0,0.0,2.4191745978896506e-05,0.0,180.05325317382812,-0.4377991259098053,-0.1552393138408661,-0.031597573310136795,-0.15022295713424683,-0.24925737082958221,0.11197086423635483,0.1874166578054428,0.5119756460189819,-0.6232577562332153,0.6910168528556824,-0.8307088613510132,-0.7217161655426025,1.1563478708267212,-1.1923644542694092,0.9415319561958313
9,0.0,0.0,0.0,3.806160748354159e-05,0.0,283.283203125,0.0,0.0,0.0,0.0,0.0,0.0,-0.4962884485721588,-0.13127362728118896,-0.250730037689209,-0.1085864007472992,-0.2622111141681671,0.1790235936641693,0.1951143443584442,0.41996532678604126,-0.6615515351295471,0.7188452482223511,-0.853383481502533,-0.7266591191291809,1.01813542842865,-1.0594515800476074,0.9887847900390625
