Time,LF_FOOT_X,LF_FOOT_Y,LF_FOOT_Z,LH_FOOT_X,LH_FOOT_Y,LH_FOOT_Z,RF_FOOT_X,RF_FOOT_Y,RF_FOOT_Z,RH_FOOT_X,RH_FOOT_Y,RH_FOOT_Z,Base_lin_vel_X,Base_lin_vel_Y,Base_lin_vel_Z,joint0_pos,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,joint7_pos,joint8_pos,joint9_pos,joint10_pos,joint11_pos,obs
0,0.0,0.0,0.0,1.5193081708275713e-05,0.0,113.0783920288086,0.0,0.0,0.0,0.0,0.0,0.0,-0.4619846045970917,0.01366962119936943,0.6766895651817322,-0.008872175589203835,-0.008760153315961361,-0.009826402179896832,-0.008698682300746441,0.20770126581192017,-0.20597590506076813,0.1350436955690384,-0.26804810762405396,-0.41745612025260925,0.30573388934135437,-0.2921921908855438,0.4115763008594513,"[-0.4619846045970917, 0.01366962119936943, 0.6766895651817322, 0.002225050237029791, -0.007256872486323118, -0.9999711513519287, -5.980999946594238, -0.007465247996151447, -0.019882023334503174, 0.0011799335479736328]"
1,0.0,0.0,0.0,1.6422074622823857e-05,0.0,122.2254867553711,2.460130417603068e-06,0.0,18.310148239135742,0.0,0.0,0.0,-0.4135367274284363,0.015211003832519054,0.4038671553134918,-0.03477930650115013,-0.011043636128306389,-0.03190222382545471,-0.010985702276229858,0.3483084738254547,-0.32854965329170227,0.1883683055639267,-0.4422854781150818,-0.6796280145645142,0.4651086628437042,-0.4174588620662689,0.7149879932403564,"[-0.4135367274284363, 0.015211003832519054, 0.4038671553134918, -3.854343231068924e-05, -0.01864880882203579, -0.9998261332511902, -5.963623046875, 0.07463952153921127, -0.041225071996450424, -0.012580156326293945]"
2,0.0,0.0,0.0,2.5645369987614686e-06,0.0,19.087223052978516,0.0,0.0,0.0,0.0,0.0,0.0,-0.4354061186313629,0.010458403266966343,0.10762515664100647,-0.060951247811317444,-0.1360352635383606,0.010955956764519215,-0.01766975224018097,0.51156085729599,-0.4559380114078522,0.16332580149173737,-0.5839167833328247,-0.8336036801338196,0.5207501649856567,-0.5009343028068542,0.9306350350379944,"[-0.4354061186313629, 0.010458403266966343, 0.10762515664100647, 0.0033340207301080227, -0.04681602120399475, -0.9988981485366821, -5.946932792663574, 0.04868943616747856, -0.051036663353443146, -0.008247613906860352]"
3,0.0,0.0,0.0,0.0,0.0,0.0,6.010643573972629e-06,0.0,44.73575210571289,0.0,0.0,0.0,-0.4674893617630005,-0.03365206718444824,-0.2500712275505066,-0.07153819501399994,-0.2630806863307953,0.12252896279096603,0.024434570223093033,0.5873857736587524,-0.5680190920829773,0.08338051289319992,-0.6689367294311523,-0.8641272783279419,0.61781907081604,-0.4858713746070862,0.9220603704452515,"[-0.4674893617630005, -0.03365206718444824, -0.2500712275505066, 0.009955155663192272, -0.05502508208155632, -0.9984353184700012, -5.929138660430908, 0.011988013051450253, -0.04751574993133545, -0.0019390583038330078]"
4,0.0,0.0,0.0,2.8003327315673232e-05,0.0,208.4219207763672,1.879651790659409e-05,0.0,139.8978729248047,0.0,0.0,0.0,-0.49677708745002747,-0.05403302237391472,-0.477576345205307,-0.086997851729393,-0.30017343163490295,0.17592404782772064,0.035147227346897125,0.5413835048675537,-0.6566652655601501,-0.039161041378974915,-0.7028377652168274,-0.7803794145584106,0.7120195031166077,-0.4757430851459503,0.772881805896759,"[-0.49677708745002747, -0.05403302237391472, -0.477576345205307, 0.016225744038820267, -0.06503723561763763, -0.9977511763572693, -5.90938663482666, 0.0071186195127666, -0.03151571750640869, -0.0008966922760009766]"
5,2.1482510419446044e-05,0.0,159.8890838623047,1.8117758372682147e-05,0.0,134.84603881835938,2.0964569557690993e-05,0.0,156.03416442871094,4.152247493038885e-05,0.0,309.0416564941406,-0.5245833396911621,0.009101206436753273,-0.22975286841392517,-0.08964362740516663,-0.29617926478385925,0.1955370008945465,0.04658161848783493,0.49411073327064514,-0.7474989891052246,-0.13672278821468353,-0.7501448392868042,-0.7632555961608887,0.7865597605705261,-0.4508758783340454,0.7693955898284912,"[-0.5245833396911621, 0.009101206436753273, -0.22975286841392517, 0.02532903477549553, -0.05532587319612503, -0.9981468915939331, -5.88861608505249, 0.003147207899019122, -0.016121089458465576, -0.0001938343048095703]"
6,4.436464951140806e-05,0.0,330.19525146484375,0.0,0.0,0.0,0.0,0.0,0.0,3.4987529943464324e-05,0.0,260.40362548828125,-0.49184566736221313,-0.03822203353047371,-0.09393281489610672,-0.10049119591712952,-0.29017168283462524,0.18804669380187988,0.02658119797706604,0.46354591846466064,-0.7400256395339966,-0.09521959722042084,-0.802564263343811,-0.7595948576927185,0.948000431060791,-0.5783843398094177,0.7945584654808044,"[-0.49184566736221313, -0.03822203353047371, -0.09393281489610672, 0.022962331771850586, -0.07184631377458572, -0.997151255607605, -5.867770671844482, -0.05009055882692337, -0.010993837378919125, 0.008823633193969727]"
7,5.0887865654658526e-05,0.0,378.7459411621094,0.0,0.0,0.0,0.0,0.0,0.0,2.8347647457849234e-05,0.0,210.984619140625,-0.5451570153236389,-0.0810793936252594,-0.10442101955413818,-0.08454840630292892,-0.1753188967704773,0.13165383040905,0.03829573839902878,0.42342162132263184,-0.6524108052253723,0.1495659202337265,-0.8409759998321533,-0.7394094467163086,1.1561280488967896,-0.8126631379127502,0.8112075328826904,"[-0.5451570153236389, -0.0810793936252594, -0.10442101955413818, 0.013734424486756325, -0.06329678744077682, -0.9979001879692078, -5.846912860870361, -0.07224594801664352, -0.007313610520213842, 0.013002872467041016]"
8,3.6105797335039824e-05,0.0,268.72662353515625,0.0,0.0,0.0,0.0,0.0,0.0,2.5459226890234277e-05,0.0,189.48678588867188,-0.6840369701385498,-0.17145484685897827,-0.1043621152639389,-0.08976705372333527,-0.11391149461269379,0.027467526495456696,0.021703502163290977,0.36420702934265137,-0.5384538769721985,0.4349175691604614,-0.8957223296165466,-0.6877710819244385,1.238110065460205,-1.0985524654388428,0.8319021463394165,"[-0.6840369701385498, -0.17145484685897827, -0.1043621152639389, 0.006330253090709448, -0.08520229160785675, -0.996343731880188, -5.820500373840332, -0.1325681358575821, -0.0034343008883297443, 0.024229764938354492]"
9,3.790639675571583e-05,0.0,282.1280517578125,0.0,0.0,0.0,0.0,0.0,0.0,2.7584099370869808e-05,0.0,205.3017120361328,-0.8312027454376221,-0.25170621275901794,-0.11377757787704468,-0.07521256059408188,-0.10311944037675858,-0.02439524419605732,0.01593017578125,0.28374603390693665,-0.4691636860370636,0.7086766958236694,-0.9535935521125793,-0.6199893355369568,1.1509575843811035,-1.3027526140213013,0.8345206379890442,"[-0.8312027454376221, -0.25170621275901794, -0.11377757787704468, 0.0014320795889943838, -0.09993791580200195, -0.9949926733970642, -5.786695957183838, -0.22743834555149078, 0.0019850730895996094, 0.041997671127319336]"
