Time,LF_FOOT_X,LF_FOOT_Y,LF_FOOT_Z,LH_FOOT_X,LH_FOOT_Y,LH_FOOT_Z,RF_FOOT_X,RF_FOOT_Y,RF_FOOT_Z,RH_FOOT_X,RH_FOOT_Y,RH_FOOT_Z,Base_lin_vel_X,Base_lin_vel_Y,Base_lin_vel_Z,joint0_pos,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,joint7_pos,joint8_pos,joint9_pos,joint10_pos,joint11_pos,obs
0,0.0,0.0,0.0,5.449247328215279e-05,0.0,405.5741271972656,0.0,0.0,0.0,1.046539210847186e-08,0.0,0.07789136469364166,0.41897809505462646,-0.05530961975455284,0.18545565009117126,0.007946315221488476,-0.0050074318423867226,0.03682833909988403,-0.005204407963901758,0.4583602547645569,-0.4741409122943878,0.5496866106987,-0.5816730856895447,-0.5643600225448608,0.7766776084899902,-0.9939414262771606,0.6971065402030945,"[0.41897809505462646, -0.05530961975455284, 0.18545565009117126, 0.12114641070365906, -0.3566920757293701, -0.5948185920715332, -0.007416184060275555, -2.2863736376166344e-05, -0.9999725818634033, 1.0, 0.0, -1.0, 0.007946315221488476, -0.0050074318423867226, 0.03682833909988403, -0.005204407963901758, 0.05836024880409241, -0.07414090633392334, 0.14968660473823547, -0.1816730797290802, 0.23563998937606812, -0.02332240343093872, -0.1939414143562317, -0.10289347171783447, 0.45188385248184204, -0.5411518812179565, 3.1426968574523926, -0.3644176125526428, 4.884274482727051, 1.0969382524490356, 0.3820454478263855, -3.182530403137207, -6.019372940063477, 0.32740652561187744, 9.715934753417969, 6.619861602783203, -0.2889409065246582, -0.944805920124054, 1.262473464012146, 0.29252880811691284, 0.5421757102012634, 0.7932734489440918, 0.5789055824279785, -0.09048233926296234, -0.17403016984462738, -0.5445055961608887, 0.6366015672683716, 0.7169461846351624]"
1,0.0,0.0,0.0,4.899776104139164e-05,0.0,364.6783447265625,9.965378012566362e-06,0.0,74.16986846923828,0.0,0.0,0.0,0.5045421719551086,-0.12837272882461548,0.14988386631011963,0.008701707236468792,-0.02163895033299923,0.13309676945209503,-0.012836300767958164,0.5431402325630188,-0.4347293972969055,0.574144184589386,-0.6375183463096619,-0.6610487103462219,0.7569282650947571,-0.8599872589111328,0.8395949006080627,"[0.5045421719551086, -0.12837272882461548, 0.14988386631011963, 1.000481367111206, -0.09262541681528091, -0.6634640693664551, -0.012466134503483772, -0.01133391261100769, -0.9998577833175659, 1.0, 0.0, -1.0, 0.008701707236468792, -0.02163895033299923, 0.13309676945209503, -0.012836300767958164, 0.14314022660255432, -0.03472939133644104, 0.1741441786289215, -0.2375183403491974, 0.13895130157470703, -0.043071746826171875, -0.05998724699020386, 0.03959488868713379, -0.32108578085899353, -1.2692461013793945, 5.137384414672852, -0.3060876131057739, 3.7923851013183594, 1.9211533069610596, 1.4489742517471313, -2.6559300422668457, -4.276250839233398, -1.257023572921753, 3.425731658935547, 7.946658134460449, -0.2987077236175537, -0.8099868297576904, 1.7430588006973267, 0.1812329739332199, 0.30307072401046753, 1.202863097190857, 0.28123658895492554, -0.9630942344665527, -0.8505902290344238, -1.0964953899383545, 1.2689789533615112, 1.2858190536499023]"
2,0.0,0.0,0.0,4.142437319387682e-05,0.0,308.3115234375,6.483845936600119e-05,0.0,482.5768127441406,0.0,0.0,0.0,0.5078306198120117,-0.08932645618915558,0.19594384729862213,-0.019060300663113594,-0.05423423647880554,0.15959429740905762,-0.010886311531066895,0.6118504405021667,-0.3838184177875519,0.592875599861145,-0.6916630268096924,-0.7990466356277466,0.7059406638145447,-0.8991047143936157,0.9937134385108948,"[0.5078306198120117, -0.08932645618915558, 0.19594384729862213, 1.177431344985962, 0.07702921330928802, -0.656564474105835, -0.010427463799715042, -0.03815354406833649, -0.9992177486419678, 1.0, 0.0, -1.0, -0.019060300663113594, -0.05423423647880554, 0.15959429740905762, -0.010886311531066895, 0.21185043454170227, 0.016181588172912598, 0.19287559390068054, -0.2916630208492279, 0.000953376293182373, -0.09405934810638428, -0.09910470247268677, 0.19371342658996582, -1.6982041597366333, -1.4767801761627197, -0.5591555833816528, 0.7756345272064209, 3.030163526535034, 2.3279497623443604, 1.0161494016647339, -2.6973931789398193, -7.180637836456299, -2.329258918762207, -0.9144176244735718, 7.612617015838623, -0.7204663753509521, -0.9003496766090393, 1.5424522161483765, 0.180768683552742, 0.4009043574333191, 0.7559622526168823, 0.38375502824783325, -0.7629779577255249, -1.0253944396972656, -0.8825104832649231, 1.109741449356079, 1.371334433555603]"
3,0.0,0.0,0.0,3.10258474200964e-05,0.0,230.91781616210938,3.886289050569758e-05,0.0,289.2469787597656,0.0,0.0,0.0,0.49542027711868286,-0.10663925856351852,0.2734313905239105,-0.056393835693597794,-0.07073716819286346,0.16195018589496613,0.029685648158192635,0.6606988310813904,-0.333834707736969,0.5982788801193237,-0.7393459677696228,-0.9293707013130188,0.6620349287986755,-0.8839218020439148,1.1367474794387817,"[0.49542027711868286, -0.10663925856351852, 0.2734313905239105, 0.2684178650379181, -0.22909530997276306, -0.7140415906906128, -0.01246592216193676, -0.04842269420623779, -0.9987488389015198, 1.0, 0.0, -1.0, -0.056393835693597794, -0.07073716819286346, 0.16195018589496613, 0.029685648158192635, 0.2606988251209259, 0.06616529822349548, 0.19827887415885925, -0.3393459618091583, -0.12937068939208984, -0.13796508312225342, -0.08392179012298584, 0.3367474675178528, -2.2035746574401855, -0.6389634609222412, 0.27557769417762756, 2.427708864212036, 2.166654109954834, 2.2808420658111572, 0.004245797172188759, -2.1171762943267822, -6.597673416137695, -1.7166807651519775, 1.2418766021728516, 6.620179176330566, -0.48387980461120605, -0.8451306223869324, 1.5691924095153809, 0.1776217520236969, 0.48508113622665405, 0.8287373781204224, 0.7234024405479431, -0.8840920329093933, -1.1973650455474854, -0.8232689499855042, 0.8487673997879028, 1.390895128250122]"
4,0.0,0.0,0.0,2.8344547899905592e-05,0.0,210.96153259277344,2.0932144252583385e-05,0.0,155.79283142089844,0.0,0.0,0.0,0.5216645002365112,-0.11533405631780624,0.2492961585521698,-0.1088930070400238,-0.08107809722423553,0.17285506427288055,0.07761823385953903,0.695936918258667,-0.28473755717277527,0.5961525440216064,-0.7708883881568909,-1.057201623916626,0.6292062997817993,-0.8494075536727905,1.2418806552886963,"[0.5216645002365112, -0.11533405631780624, 0.2492961585521698, 0.10967496782541275, -0.36281993985176086, -0.8393554091453552, -0.018578385934233665, -0.050549887120723724, -0.9985488653182983, 1.0, 0.0, -1.0, -0.1088930070400238, -0.08107809722423553, 0.17285506427288055, 0.07761823385953903, 0.2959369122982025, 0.11526244878768921, 0.19615253806114197, -0.3708883821964264, -0.257201611995697, -0.17079371213912964, -0.04940754175186157, 0.44188064336776733, -2.82936692237854, -0.5976218581199646, 0.4223380386829376, 2.217935562133789, 1.403131365776062, 2.261563777923584, -0.17702242732048035, -1.2880624532699585, -5.674254417419434, -1.2957801818847656, 1.686926245689392, 4.401135444641113, -0.6034624576568604, -0.6859031915664673, 1.412325143814087, 0.1614772081375122, 0.49813199043273926, 0.9003629684448242, 0.7564902305603027, -0.9066289663314819, -1.1881310939788818, -0.9814683794975281, 0.9377834796905518, 1.3258107900619507]"
5,0.0,0.0,0.0,3.291573011665605e-05,0.0,244.9837188720703,2.0614561435650103e-05,0.0,153.4291534423828,0.0,0.0,0.0,0.5661676526069641,-0.13722309470176697,0.21130481362342834,-0.16396160423755646,-0.09268660843372345,0.18641288578510284,0.11637779325246811,0.7124344706535339,-0.23491276800632477,0.5952961444854736,-0.7871202826499939,-1.1397442817687988,0.6000096201896667,-0.8149365782737732,1.2968720197677612,"[0.5661676526069641, -0.13722309470176697, 0.21130481362342834, 0.07970702648162842, -0.3566710650920868, -0.9472227096557617, -0.025317896157503128, -0.05181554704904556, -0.9983357191085815, 1.0, 0.0, -1.0, -0.16396160423755646, -0.09268660843372345, 0.18641288578510284, 0.11637779325246811, 0.31243446469306946, 0.1650872379541397, 0.19529613852500916, -0.3871202766895294, -0.3397442698478699, -0.1999903917312622, -0.014936566352844238, 0.4968720078468323, -2.748526096343994, -0.6467421650886536, 0.5966419577598572, 1.699204444885254, 0.4454287886619568, 2.3091557025909424, -0.051207732409238815, -0.5355662107467651, -3.1533985137939453, -1.2118093967437744, 1.608020305633545, 1.5645592212677002, -0.6411561965942383, -0.6532139778137207, 1.2804378271102905, 0.1908482015132904, 0.5225315093994141, 0.9026353359222412, 0.7427542805671692, -0.8809777498245239, -1.0314536094665527, -1.1325546503067017, 0.9592448472976685, 1.1364973783493042]"
6,0.0,0.0,0.0,3.4035605494864285e-05,0.0,253.31869506835938,2.636021417856682e-05,0.0,196.192626953125,0.0,0.0,0.0,0.6128547787666321,-0.15527062118053436,0.19575844705104828,-0.2159987837076187,-0.10570009052753448,0.2013130933046341,0.1449202299118042,0.7111799120903015,-0.18185488879680634,0.5962892770767212,-0.7896082401275635,-1.168105125427246,0.5675327777862549,-0.7824395298957825,1.2994838953018188,"[0.6128547787666321, -0.15527062118053436, 0.19575844705104828, 0.07498838007450104, -0.34389716386795044, -1.017289400100708, -0.031526241451501846, -0.05311936140060425, -0.998090386390686, 1.0, 0.0, -1.0, -0.2159987837076187, -0.10570009052753448, 0.2013130933046341, 0.1449202299118042, 0.31117990612983704, 0.21814511716365814, 0.1962892711162567, -0.389608234167099, -0.36810511350631714, -0.23246723413467407, 0.017560482025146484, 0.4994838833808899, -2.5719387531280518, -0.7108947038650513, 0.699304461479187, 1.2298469543457031, -0.40458816289901733, 2.5235159397125244, 0.04620625823736191, 0.12158849090337753, -0.21201105415821075, -1.4635313749313354, 1.6022454500198364, -0.8948807120323181, -0.7021929621696472, -0.6436642408370972, 1.1086593866348267, 0.263536274433136, 0.5082206726074219, 0.9086058139801025, 0.6436895728111267, -0.8485257625579834, -0.7637388706207275, -1.2481316328048706, 1.0608913898468018, 0.8400411009788513]"
7,0.0,0.0,0.0,3.293205372756347e-05,0.0,245.105224609375,3.0493249141727574e-05,0.0,226.95379638671875,0.0,0.0,0.0,0.6540894508361816,-0.16501237452030182,0.192367821931839,-0.26469188928604126,-0.11968600004911423,0.2169308364391327,0.16691914200782776,0.6959139108657837,-0.12414822727441788,0.5972470641136169,-0.7800275683403015,-1.1498632431030273,0.5292034149169922,-0.7478783130645752,1.2560139894485474,"[0.6540894508361816, -0.16501237452030182, 0.192367821931839, 0.05557958036661148, -0.3570731282234192, -1.0632410049438477, -0.037691548466682434, -0.05424300953745842, -0.9978159070014954, 1.0, 0.0, -0.9979222416877747, -0.26469188928604126, -0.11968600004911423, 0.2169308364391327, 0.16691914200782776, 0.2959139049053192, 0.2758517861366272, 0.19724705815315247, -0.38002756237983704, -0.3498632311820984, -0.27079659700393677, 0.05212169885635376, 0.4560139775276184, -2.3577418327331543, -0.7627725601196289, 0.7430753707885742, 0.9923027157783508, -1.063942551612854, 2.8014986515045166, 0.03456932306289673, 0.7166144847869873, 1.9990322589874268, -1.8230552673339844, 1.7726638317108154, -3.252943515777588, -0.6479555368423462, -0.7171621322631836, 0.8254244327545166, 0.3857978582382202, 0.4637029767036438, 0.9642210006713867, 0.6019343733787537, -0.7578973770141602, -0.3137873411178589, -1.435505747795105, 1.160151720046997, 0.4590746760368347]"
8,0.0,0.0,0.0,3.11520961986389e-05,0.0,231.857421875,2.9179798730183393e-05,0.0,217.1781005859375,0.0,0.0,0.0,0.6978315114974976,-0.17428138852119446,0.18650683760643005,-0.30547237396240234,-0.13593459129333496,0.23153457045555115,0.1870817095041275,0.6672406196594238,-0.06012073904275894,0.5978944897651672,-0.7587979435920715,-1.0811580419540405,0.4820299446582794,-0.7101930379867554,1.1734071969985962,"[0.6978315114974976, -0.17428138852119446, 0.18650683760643005, 0.14348457753658295, -0.3727540075778961, -1.0979100465774536, -0.04412879794836044, -0.05657375603914261, -0.997422993183136, 1.0, 0.0, -0.9868161678314209, -0.30547237396240234, -0.13593459129333496, 0.23153457045555115, 0.1870817095041275, 0.26724061369895935, 0.33987927436828613, 0.19789448380470276, -0.35879793763160706, -0.2811580300331116, -0.31797006726264954, 0.08980697393417358, 0.37340718507766724, -1.8418852090835571, -0.9155001640319824, 0.6618920564651489, 0.9878767728805542, -1.6709309816360474, 3.1606781482696533, 0.027873482555150986, 1.3546680212020874, 4.4276204109191895, -2.340928792953491, 1.9149019718170166, -4.953341484069824, -0.5399227738380432, -0.7790957689285278, 0.5109381079673767, 0.5542003512382507, 0.48834943771362305, 1.0722829103469849, 0.6851181387901306, -0.44776666164398193, 0.24547141790390015, -1.4745956659317017, 1.1681736707687378, -0.050357744097709656]"
9,0.0,0.0,0.0,2.0117848180234432e-05,0.0,149.7322235107422,1.32739787659375e-05,0.0,98.79497528076172,0.0,0.0,0.0,0.7598855495452881,-0.18363094329833984,0.12415104359388351,-0.3333340287208557,-0.15625983476638794,0.24350202083587646,0.20741726458072662,0.6329538226127625,0.00999970082193613,0.601794958114624,-0.7186365127563477,-0.9754233360290527,0.4260239005088806,-0.6750813126564026,1.0582813024520874,"[0.7598855495452881, -0.18363094329833984, 0.12415104359388351, 0.3375929892063141, -0.35458245873451233, -1.1260255575180054, -0.050384778529405594, -0.06194458156824112, -0.9968068599700928, 1.0, 0.0, -0.9754171371459961, -0.3333340287208557, -0.15625983476638794, 0.24350202083587646, 0.20741726458072662, 0.23295381665229797, 0.40999969840049744, 0.20179495215415955, -0.3186365067958832, -0.17542332410812378, -0.37397611141204834, 0.12491869926452637, 0.25828129053115845, -1.1983274221420288, -1.1755038499832153, 0.515955924987793, 0.9159665703773499, -1.6468141078948975, 3.4662914276123047, 0.35069355368614197, 2.4910430908203125, 5.611245632171631, -2.773428201675415, 1.4885174036026, -6.274367809295654, -0.49995991587638855, -0.721050500869751, 0.32853901386260986, 0.534822404384613, 0.629405677318573, 1.0360362529754639, 0.7944794297218323, 0.1438641995191574, 0.6162960529327393, -1.2969037294387817, 0.5629133582115173, -0.4341892600059509]"
