Time,LF_FOOT_X,LF_FOOT_Y,LF_FOOT_Z,LH_FOOT_X,LH_FOOT_Y,LH_FOOT_Z,RF_FOOT_X,RF_FOOT_Y,RF_FOOT_Z,RH_FOOT_X,RH_FOOT_Y,RH_FOOT_Z,Base_lin_vel_X,Base_lin_vel_Y,Base_lin_vel_Z,joint0_pos,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,joint7_pos,joint8_pos,joint9_pos,joint10_pos,joint11_pos
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14484813809394836,0.09086686372756958,0.1497035026550293,-0.04098021611571312,-0.014114108867943287,0.0005998280248604715,0.00647758599370718,0.4748910963535309,-0.35100457072257996,0.6014125347137451,-0.3146638870239258,-0.874328076839447,0.9009989500045776,-0.9324259757995605,0.7868837118148804
1,2.5712623028084636e-05,0.0,191.37277221679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10580278187990189,0.06918947398662567,-0.021416835486888885,-0.14973999559879303,-0.037889767438173294,0.00539624597877264,0.042350977659225464,0.5235461592674255,-0.37022727727890015,0.6705954074859619,-0.2325979769229889,-0.8731984496116638,0.9969012141227722,-0.9412694573402405,0.6881094574928284
2,3.109726822003722e-05,0.0,231.4493408203125,0.0,0.0,0.0,0.0,0.0,0.0,8.593274105805904e-05,0.0,639.576416015625,-0.12933218479156494,0.11645570397377014,0.009541485458612442,-0.19693227112293243,-0.08490143716335297,0.009790617041289806,0.05094166845083237,0.5235216021537781,-0.4125034213066101,0.7367452383041382,-0.1772073656320572,-0.8789402842521667,1.0912588834762573,-1.0056037902832031,0.6364010572433472
3,2.2626529244007543e-05,0.0,168.40371704101562,0.0,0.0,0.0,0.0,0.0,0.0,6.465033948188648e-05,0.0,481.1766662597656,-0.029348602518439293,0.17743909358978271,0.09921001642942429,-0.21807800233364105,-0.14448021352291107,0.04155448079109192,0.05599042400717735,0.5151464939117432,-0.46454134583473206,0.7828077077865601,-0.17132744193077087,-0.884320080280304,1.1041722297668457,-1.113287091255188,0.6297956705093384
4,2.320169733138755e-05,0.0,172.68455505371094,0.0,0.0,0.0,0.0,0.0,0.0,5.34138671355322e-05,0.0,397.5463562011719,0.07277777791023254,0.22480793297290802,0.1277398020029068,-0.2354772984981537,-0.20774689316749573,0.08728747814893723,0.06818197667598724,0.510450005531311,-0.518144428730011,0.8125900626182556,-0.1595858782529831,-0.8934657573699951,1.1083990335464478,-1.2193108797073364,0.6144216656684875
5,2.5054316211026162e-05,0.0,186.47315979003906,0.0,0.0,0.0,0.0,0.0,0.0,4.05932696594391e-05,0.0,302.12579345703125,0.16624920070171356,0.2502226233482361,0.11536600440740585,-0.2516160309314728,-0.25919362902641296,0.13558413088321686,0.08618053793907166,0.509884774684906,-0.5595359206199646,0.8305512070655823,-0.1334867924451828,-0.9004034996032715,1.1008106470108032,-1.2952369451522827,0.5841906666755676
6,2.5485132937319577e-05,0.0,189.6796112060547,0.0,0.0,0.0,0.0,0.0,0.0,4.072934098076075e-05,0.0,303.1385498046875,0.24148708581924438,0.278622567653656,0.1119748204946518,-0.26945728063583374,-0.3014301061630249,0.1754973828792572,0.10557988286018372,0.5119456648826599,-0.5893153548240662,0.8339470028877258,-0.09717851877212524,-0.9013791680335999,1.0935418605804443,-1.3246787786483765,0.5479133129119873
7,2.7828880774904974e-05,0.0,207.12356567382812,0.0,0.0,0.0,0.0,0.0,0.0,5.3080333600519225e-05,0.0,395.0639343261719,0.3288436532020569,0.3085584342479706,0.13774335384368896,-0.2850200831890106,-0.334902822971344,0.2100861668586731,0.1279178410768509,0.5174609422683716,-0.6105313301086426,0.8194081783294678,-0.04991218075156212,-0.9012489318847656,1.0914045572280884,-1.3161697387695312,0.4973350167274475
8,2.953174407593906e-05,0.0,219.7975616455078,0.0,0.0,0.0,0.0,0.0,0.0,4.491493018576875e-05,0.0,334.29083251953125,0.40026339888572693,0.3378075659275055,0.15174135565757751,-0.3005830645561218,-0.3640372157096863,0.23655171692371368,0.15020406246185303,0.5248717665672302,-0.6247918009757996,0.7868842482566833,0.006649905815720558,-0.8994739055633545,1.0829788446426392,-1.277313470840454,0.4329204261302948
9,3.0237773898988962e-05,0.0,225.05235290527344,0.0,0.0,0.0,0.0,0.0,0.0,3.8369689718820155e-05,0.0,285.57623291015625,0.4591117203235626,0.35052305459976196,0.14433220028877258,-0.3178466260433197,-0.38613125681877136,0.2573164403438568,0.17080159485340118,0.5333677530288696,-0.6324326395988464,0.7412022352218628,0.07075167447328568,-0.8937754034996033,1.0669676065444946,-1.2116241455078125,0.3587368428707123
10,2.8755788662238047e-05,0.0,214.02230834960938,0.0,0.0,0.0,0.0,0.0,0.0,3.4202326787635684e-05,0.0,254.55953979492188,0.5120663046836853,0.36024442315101624,0.11899702250957489,-0.3376885652542114,-0.39869222044944763,0.2741982936859131,0.188894584774971,0.542897641658783,-0.629864513874054,0.6870421767234802,0.14072446525096893,-0.8839961886405945,1.036139726638794,-1.1266648769378662,0.27844128012657166
11,2.3070699171512388e-05,0.0,171.70957946777344,0.0,0.0,0.0,0.0,0.0,0.0,2.765900171652902e-05,0.0,205.85919189453125,0.5717810392379761,0.3670245409011841,0.06759772449731827,-0.3605722486972809,-0.40043771266937256,0.2860834002494812,0.20432817935943604,0.5547034740447998,-0.6102189421653748,0.6296514272689819,0.21581824123859406,-0.872968316078186,0.9859301447868347,-1.028648018836975,0.1928437352180481
12,8.835550943331327e-06,0.0,65.7608413696289,0.0,0.0,0.0,0.0,0.0,0.0,1.9436773072811775e-05,0.0,144.66314697265625,0.6389904618263245,0.3758288323879242,-0.03765079751610756,-0.3871155083179474,-0.39083826541900635,0.2895549535751343,0.21764686703681946,0.5721037983894348,-0.5666334629058838,0.5776606798171997,0.2957068085670471,-0.8673927187919617,0.9110292196273804,-0.9184609055519104,0.10229767858982086
13,0.0,0.0,0.0,2.1313389879651368e-05,0.0,158.63035583496094,7.006069063208997e-05,0.0,521.444580078125,0.0,0.0,0.0,0.6881265640258789,0.41287845373153687,-0.14956797659397125,-0.42595168948173523,-0.3953441381454468,0.2642126977443695,0.22001983225345612,0.5962183475494385,-0.5359109044075012,0.5469444990158081,0.36694034934043884,-0.8893671631813049,0.8845886588096619,-0.819006085395813,0.02093394286930561
14,0.0,0.0,0.0,5.3729461797047406e-05,0.0,399.8952331542969,5.752728975494392e-05,0.0,428.16156005859375,0.0,0.0,0.0,0.6765924096107483,0.395742803812027,-0.08712059259414673,-0.45947834849357605,-0.4047379493713379,0.22616995871067047,0.21768009662628174,0.6172668933868408,-0.5103528499603271,0.5948894023895264,0.384165495634079,-0.978370189666748,0.8708670735359192,-0.8571427464485168,0.04615366831421852
15,0.0,0.0,0.0,5.188779323361814e-05,0.0,386.1881408691406,4.474525121622719e-05,0.0,333.0279846191406,0.0,0.0,0.0,0.6645787954330444,0.3760066628456116,0.008088869042694569,-0.4578353464603424,-0.39981457591056824,0.20210391283035278,0.23285134136676788,0.623749852180481,-0.4845060408115387,0.6242551803588867,0.3297615051269531,-1.0967037677764893,0.851256251335144,-0.8678632378578186,0.13846954703330994
16,0.0,0.0,0.0,3.9443439163733274e-05,0.0,293.56787109375,3.872527304338291e-05,0.0,288.22271728515625,0.0,0.0,0.0,0.6661284565925598,0.38398197293281555,0.05097155272960663,-0.439363956451416,-0.3914588689804077,0.18027275800704956,0.2490355372428894,0.6147011518478394,-0.45549991726875305,0.6450209617614746,0.221522256731987,-1.21753990650177,0.8241050243377686,-0.8649647831916809,0.27488017082214355
