Time,LF_FOOT_X,LF_FOOT_Y,LF_FOOT_Z,LH_FOOT_X,LH_FOOT_Y,LH_FOOT_Z,RF_FOOT_X,RF_FOOT_Y,RF_FOOT_Z,RH_FOOT_X,RH_FOOT_Y,RH_FOOT_Z,Base_lin_vel_X,Base_lin_vel_Y,Base_lin_vel_Z,joint0_pos,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,joint7_pos,joint8_pos,joint9_pos,joint10_pos,joint11_pos
0,0.0,0.0,0.0,2.706190753087867e-05,0.0,201.4151611328125,0.0,0.0,0.0,0.0,0.0,0.0,0.24223333597183228,0.06370680034160614,0.7408055663108826,-0.09245378524065018,-0.09692803025245667,-0.09774192422628403,-0.09943519532680511,0.3280244767665863,-0.058688852936029434,0.2820042371749878,-0.3334122896194458,-0.5566264986991882,0.10841301828622818,-0.4923367500305176,0.5841687917709351
1,0.0,0.0,0.0,2.4435457817162387e-06,0.0,18.18671417236328,0.0,0.0,0.0,0.0,0.0,0.0,0.3750777840614319,-0.0970354899764061,0.584068238735199,-0.006569629069417715,-0.09934522211551666,-0.12854404747486115,-0.19068942964076996,0.5810734033584595,0.12453749775886536,0.4348711371421814,-0.5938491821289062,-0.8204187154769897,-0.2009596973657608,-0.6285104751586914,0.9668662548065186
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076748549938202,-0.1911567598581314,-0.06626664102077484,0.1314122974872589,0.0676964744925499,-0.25166642665863037,-0.345988929271698,0.8358892202377319,0.23009958863258362,0.7151982188224792,-0.8788509368896484,-0.9826265573501587,-0.5109553337097168,-0.7309339046478271,1.314765214920044
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3154623806476593,-0.3016311526298523,-0.4880638122558594,0.2791108787059784,0.24312064051628113,-0.47239601612091064,-0.5878579020500183,1.1083580255508423,0.2654939591884613,1.0002256631851196,-1.1653345823287964,-1.1551316976547241,-0.8496906757354736,-0.5381274223327637,1.6163432598114014
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34426170587539673,-0.32106974720954895,-0.5951017737388611,0.44563013315200806,0.2759457528591156,-0.29476332664489746,-0.6108654141426086,1.3259042501449585,0.37452977895736694,1.3748934268951416,-1.5323200225830078,-1.304335117340088,-1.158910870552063,-0.245269313454628,2.003516674041748
5,0.0,0.0,0.0,0.0,0.0,0.0,213.20693969726562,24.913724899291992,-144.20948791503906,0.0,0.0,0.0,0.41239026188850403,-0.37899208068847656,-0.8040825128555298,0.5314025282859802,0.15965963900089264,-0.03503715619444847,-0.6108654737472534,1.4027830362319946,0.6003508567810059,1.6094073057174683,-1.9249370098114014,-1.2739464044570923,-1.4285352230072021,0.14164061844348907,2.3576722145080566
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4422723054885864,-0.5154518485069275,-1.0684010982513428,0.41728830337524414,0.17679235339164734,0.19398874044418335,-0.6108654141426086,1.4820886850357056,0.861099123954773,1.5938338041305542,-2.2537271976470947,-1.027919888496399,-1.5505999326705933,0.12344437837600708,2.6938283443450928
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30607539415359497,-0.613395094871521,-1.1698212623596191,0.21288305521011353,0.20323054492473602,0.3444904685020447,-0.6108654141426086,1.5116500854492188,0.8886316418647766,1.4561423063278198,-2.4928925037384033,-0.6981563568115234,-1.3785418272018433,-0.1344040334224701,2.5616440773010254
8,0.0,0.0,0.0,0.0,0.0,0.0,2.360367579967715e-05,0.0,175.6763916015625,0.0,0.0,0.0,0.2750173807144165,-0.6667330861091614,-1.3899799585342407,0.08640242367982864,0.1487610638141632,0.5648321509361267,-0.6108617186546326,1.4431395530700684,0.6924737095832825,1.2548009157180786,-2.368535280227661,-0.3144919276237488,-1.1202975511550903,-0.24316227436065674,2.288512706756592
9,0.0,0.0,0.0,1.920121030707378e-05,0.0,142.909912109375,3.546795778675005e-05,0.0,263.97930908203125,0.0,0.0,0.0,0.4632612466812134,-0.6854681968688965,-1.609778881072998,0.27460530400276184,0.2186848521232605,0.7871356010437012,-0.6111777424812317,1.245567798614502,0.6435043811798096,1.1425528526306152,-2.102386713027954,0.04637657850980759,-1.1832592487335205,0.06454082578420639,2.0074846744537354
10,0.0,0.0,0.0,1.7279951862292364e-05,0.0,128.61045837402344,0.0,0.0,0.0,0.0,0.0,0.0,0.7350242137908936,-0.29799631237983704,-0.43758487701416016,0.22023911774158478,0.026791995391249657,0.7914915680885315,-0.6110875010490417,0.9414123296737671,0.671288251876831,1.4213097095489502,-1.947170376777649,0.18558068573474884,-1.3968831300735474,-0.03996619954705238,1.771426796913147
11,0.0,0.0,0.0,1.619076465431135e-05,0.0,120.50390625,0.0,0.0,0.0,1.1057038136641495e-05,0.0,82.29483032226562,0.8711326122283936,-0.31166931986808777,0.0218813419342041,0.22974562644958496,-0.050321292132139206,0.791510820388794,-0.6117422580718994,0.6195808053016663,0.7262592315673828,1.5661977529525757,-1.9945729970932007,0.056788116693496704,-1.5528993606567383,0.41695210337638855,1.989242434501648
12,0.0,0.0,0.0,1.5203509974526241e-05,0.0,113.156005859375,-65.6206283569336,50.460479736328125,-2.1036715507507324,0.0,0.0,0.0,0.5788424015045166,-0.31250929832458496,0.24797973036766052,0.2727113664150238,-0.1693287193775177,0.7885396480560303,-0.6106235384941101,0.34595274925231934,0.8712667226791382,1.5465906858444214,-2.1740610599517822,0.16023825109004974,-1.9016751050949097,0.7363951802253723,2.064011335372925
13,0.0,0.0,0.0,0.0,0.0,0.0,-49.76999282836914,25.401180267333984,-1.5926315784454346,49.76999282836914,-25.401180267333984,1.5926315784454346,0.400052011013031,-0.31111079454421997,0.3637358248233795,0.34814319014549255,-0.34100285172462463,0.7891571521759033,-0.6109063625335693,0.18057426810264587,0.9487823247909546,1.4179790019989014,-2.4284379482269287,0.40332987904548645,-2.208280324935913,1.002313494682312,2.090191602706909
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17753973603248596,-0.2812974154949188,0.4147144556045532,0.3875032961368561,-0.49235185980796814,0.7892844676971436,-0.611055314540863,0.13175781071186066,0.8382543325424194,1.3033499717712402,-2.7022664546966553,0.6891149282455444,-2.3690638542175293,1.1613298654556274,2.188359498977661
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03714470565319061,-0.23450013995170593,0.427491158246994,0.4018647074699402,-0.5325084924697876,0.7876989841461182,-0.6110579967498779,0.1949036866426468,0.6484761238098145,1.1945993900299072,-2.881931781768799,0.980139434337616,-2.3070554733276367,1.2660856246948242,2.1638987064361572
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16361817717552185,-0.23845131695270538,0.4094870090484619,0.4005086123943329,-0.5375974178314209,0.7882819771766663,-0.6107019186019897,0.31749024987220764,0.5466854572296143,1.1207261085510254,-2.9258346557617188,1.2063370943069458,-2.355196475982666,1.2699334621429443,2.139892101287842
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.220272496342659,-0.2811768651008606,0.4631909728050232,0.3927144408226013,-0.5273532867431641,0.7867754697799683,-0.6105647683143616,0.40876272320747375,0.4541004002094269,1.0019714832305908,-2.9126906394958496,1.2892459630966187,-2.3361101150512695,1.4287073612213135,2.177574634552002
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28239160776138306,-0.3240726590156555,0.4166722893714905,0.3926104009151459,-0.5494905710220337,0.7868432402610779,-0.6108830571174622,0.4154419004917145,0.3724355697631836,0.8836226463317871,-2.9175357818603516,1.3597067594528198,-2.423938035964966,1.6041321754455566,2.2105729579925537
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3801302909851074,-0.3459846079349518,0.3522123694419861,0.4126085937023163,-0.6295787692070007,0.7862952351570129,-0.6111553311347961,0.37398064136505127,0.2945338785648346,0.7915682792663574,-2.9614040851593018,1.353659749031067,-2.544329881668091,1.702777624130249,2.2501373291015625
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48064008355140686,-0.3851206600666046,0.2765824794769287,0.44915035367012024,-0.7282126545906067,0.7861173748970032,-0.6111266613006592,0.30775943398475647,0.2624652087688446,0.7029359340667725,-3.042240619659424,1.2844921350479126,-2.6404011249542236,1.8401641845703125,2.286543369293213
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6192489266395569,-0.4486025273799896,0.21497507393360138,0.4907282292842865,-0.7854149341583252,0.7860163450241089,-0.6110584139823914,0.24078385531902313,0.29250556230545044,0.6091387867927551,-3.1141088008880615,1.2369996309280396,-2.7376089096069336,1.9573079347610474,2.2753586769104004
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7496777176856995,-0.49773842096328735,0.15685118734836578,0.5133302211761475,-0.7853589057922363,0.785652756690979,-0.6109805107116699,0.18426699936389923,0.3292352855205536,0.4870942533016205,-3.1623096466064453,1.2095144987106323,-2.8528199195861816,2.1049718856811523,2.2407824993133545
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8498779535293579,-0.5724868178367615,0.10976525396108627,0.5289658308029175,-0.7853101491928101,0.7856771349906921,-0.6109575629234314,0.156596377491951,0.31294935941696167,0.3569670021533966,-3.184746742248535,1.2405182123184204,-2.9541115760803223,2.2510530948638916,2.1514666080474854
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9682785868644714,-0.6751824617385864,0.0110190249979496,0.5279015302658081,-0.7854523658752441,0.7856379747390747,-0.6109705567359924,0.15041802823543549,0.23056772351264954,0.1758490800857544,-3.165781259536743,1.263865351676941,-2.9771552085876465,2.3055388927459717,2.097971200942993
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9722015261650085,-0.8266136646270752,-0.12773694097995758,0.5402207970619202,-0.7854011058807373,0.7856675386428833,-0.610973596572876,0.15924978256225586,0.12388624250888824,-0.08229153603315353,-3.1192305088043213,1.2338768243789673,-2.8882834911346436,2.3347864151000977,2.0281944274902344
