Time,LF_FOOT_X,LF_FOOT_Y,LF_FOOT_Z,LH_FOOT_X,LH_FOOT_Y,LH_FOOT_Z,RF_FOOT_X,RF_FOOT_Y,RF_FOOT_Z,RH_FOOT_X,RH_FOOT_Y,RH_FOOT_Z,Base_lin_vel_X,Base_lin_vel_Y,Base_lin_vel_Z,joint0_pos,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,joint7_pos,joint8_pos,joint9_pos,joint10_pos,joint11_pos,obs
0,0.0,0.0,0.0,0.0,0.0,0.0,1.8983684640261345e-05,0.0,141.29090881347656,0.0,0.0,0.0,-0.1636383831501007,-0.390858918428421,0.6348012089729309,0.09395918995141983,0.07406347990036011,0.09188573062419891,0.07253516465425491,0.2325088530778885,-0.21785876154899597,0.12922470271587372,-0.22184649109840393,-0.3905829191207886,0.3941308259963989,-0.23454120755195618,0.37939053773880005,"[-0.1636383831501007, -0.390858918428421, 0.6348012089729309, -0.008519371971487999, 0.05818860977888107, -0.9982693791389465, 0.07726512104272842, -4.982664585113525, -0.0227280855178833, -1.556185007095337]"
1,0.0,0.0,0.0,2.8451003686313925e-07,0.0,2.1175386905670166,2.1023906811024062e-06,0.0,15.64758014678955,0.0,0.0,0.0,-0.16433800756931305,-0.2709179222583771,0.41376757621765137,0.06490330398082733,0.036447908729314804,0.08701217174530029,0.03881167992949486,0.3830036222934723,-0.2991652488708496,0.20299860835075378,-0.41339391469955444,-0.6013506054878235,0.542298436164856,-0.3662811815738678,0.7049239873886108,"[-0.16433800756931305, -0.2709179222583771, 0.41376757621765137, -0.032958097755908966, 0.01914288103580475, -0.9992738366127014, 0.19769155979156494, -4.967601776123047, -0.0446012057363987, -1.533407211303711]"
2,0.0,0.0,0.0,2.0318966562626883e-05,0.0,151.22911071777344,0.0,0.0,0.0,0.0,0.0,0.0,-0.20442485809326172,-0.3218305706977844,0.0016894331201910973,0.046858981251716614,-0.02288217842578888,0.06447406858205795,0.00933584664016962,0.4209771156311035,-0.3706985414028168,0.35021528601646423,-0.6930418014526367,-0.6270294189453125,0.49828824400901794,-0.6153754591941833,1.000756859779358,"[-0.20442485809326172, -0.3218305706977844, 0.0016894331201910973, -0.04835164546966553, -0.050999101251363754, -0.9975273013114929, 0.3123014569282532, -4.948826313018799, -0.05154860392212868, -1.512075424194336]"
3,0.0,0.0,0.0,3.712091711349785e-05,0.0,276.2818908691406,0.0,0.0,0.0,0.0,0.0,0.0,-0.08156490325927734,-0.5102784037590027,-0.11170722544193268,0.08364801853895187,-0.05545724928379059,0.12136831134557724,0.06679373979568481,0.41306835412979126,-0.36216723918914795,0.5482885837554932,-0.9623280763626099,-0.652521014213562,0.4562909007072449,-0.7583303451538086,1.2222334146499634,"[-0.08156490325927734, -0.5102784037590027, -0.11170722544193268, -0.050991516560316086, -0.10712067782878876, -0.9929375052452087, 0.3978361189365387, -4.925876617431641, -0.0458490289747715, -1.49591064453125]"
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01602642424404621,-0.56892329454422,-0.2652459740638733,0.0843593031167984,-0.05398841202259064,0.3467390239238739,0.1904115080833435,0.4521428942680359,-0.3135841190814972,0.667561948299408,-0.9559236764907837,-0.6214128732681274,0.49253416061401367,-0.7856394052505493,1.1333304643630981,"[0.01602642424404621, -0.56892329454422, -0.2652459740638733, -0.03780005872249603, -0.1287699192762375, -0.990953803062439, 0.460827499628067, -4.898728370666504, -0.03647572174668312, -1.483114242553711]"
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5961719074985012e-05,0.0,193.2267303466797,-0.031558677554130554,-0.5020893812179565,-0.4802452027797699,0.03292696550488472,-0.09912208467721939,0.46771541237831116,0.22851255536079407,0.519920289516449,-0.2655850648880005,0.6041386127471924,-0.8609821200370789,-0.5430665612220764,0.6651858687400818,-0.8674356937408447,1.0334675312042236,"[-0.031558677554130554, -0.5020893812179565, -0.4802452027797699, -0.016849786043167114, -0.15643244981765747, -0.9875449538230896, 0.5160697102546692, -4.873842716217041, -0.01634126901626587, -1.4716789722442627]"
6,0.0,0.0,0.0,0.0,0.0,0.0,3.052665124414489e-05,0.0,227.20242309570312,4.6197528718039393e-05,0.0,343.8369140625,0.08189557492733002,-0.4366433024406433,-0.39101532101631165,0.08137274533510208,-0.1345360428094864,0.5321162343025208,0.28717324137687683,0.5203065276145935,-0.3201148808002472,0.5538891553878784,-0.8977035880088806,-0.37124374508857727,0.7100717425346375,-1.0465130805969238,0.992723286151886,"[0.08189557492733002, -0.4366433024406433, -0.39101532101631165, 0.045929521322250366, -0.12412744760513306, -0.9912025928497314, 0.5089246034622192, -4.858802795410156, 0.00399750517681241, -1.472797155380249]"
7,5.712434358429164e-06,0.0,42.51625061035156,0.0,0.0,0.0,3.600105628720485e-05,0.0,267.9470520019531,3.792345887632109e-05,0.0,282.2550354003906,0.09129951894283295,-0.478967547416687,-0.2356475442647934,0.1547546535730362,-0.22933664917945862,0.6341474056243896,0.32925406098365784,0.5815789699554443,-0.35823869705200195,0.5734502673149109,-0.9210978150367737,-0.43559908866882324,0.7306771874427795,-1.1501080989837646,0.9649535417556763,"[0.09129951894283295, -0.478967547416687, -0.2356475442647934, 0.08921045064926147, -0.10114793479442596, -0.990863025188446, 0.5998353958129883, -4.8310227394104, 0.018247904255986214, -1.4534194469451904]"
8,5.470860742207151e-06,0.0,40.71828079223633,0.0,0.0,0.0,1.0352528988732956e-05,0.0,77.05133819580078,6.514688720926642e-05,0.0,484.8723449707031,0.16687005758285522,-0.4556410610675812,-0.1529630869626999,0.20340918004512787,-0.2507791221141815,0.7245471477508545,0.3945774734020233,0.6538141369819641,-0.32799550890922546,0.5776405334472656,-0.9262449145317078,-0.5562298893928528,0.7837823629379272,-1.153943419456482,0.9684314131736755,"[0.16687005758285522, -0.4556410610675812, -0.1529630869626999, 0.09944505989551544, -0.059452105313539505, -0.9932656288146973, 0.6767991185188293, -4.802339553833008, 0.027871016412973404, -1.4364752769470215]"
9,4.5811971176590305e-06,0.0,34.09672546386719,0.0,0.0,0.0,1.999180085476837e-06,0.0,14.879408836364746,4.7982513933675364e-05,0.0,357.12213134765625,0.20568038523197174,-0.3813234567642212,-0.12511327862739563,0.2492949366569519,-0.25482434034347534,0.6421850323677063,0.44025862216949463,0.6669521927833557,-0.35081300139427185,0.577758252620697,-0.919542670249939,-0.552512526512146,0.9676304459571838,-1.3096476793289185,0.949647068977356,"[0.20568038523197174, -0.3813234567642212, -0.12511327862739563, 0.11970017850399017, -0.0438804030418396, -0.9918398857116699, 0.6370211243629456, -4.790800094604492, 0.03489131107926369, -1.4432933330535889]"
