Time,LF_FOOT_X,LF_FOOT_Y,LF_FOOT_Z,LH_FOOT_X,LH_FOOT_Y,LH_FOOT_Z,RF_FOOT_X,RF_FOOT_Y,RF_FOOT_Z,RH_FOOT_X,RH_FOOT_Y,RH_FOOT_Z,Base_lin_vel_X,Base_lin_vel_Y,Base_lin_vel_Z,joint0_pos,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,joint7_pos,joint8_pos,joint9_pos,joint10_pos,joint11_pos
0,1.555104972794652e-05,0.0,115.74266052246094,0.0,0.0,0.0,2.431441498629283e-05,0.0,180.9662322998047,0.0,0.0,0.0,-0.04286252334713936,0.3236392140388489,-0.012409120798110962,-0.02458357810974121,-0.010302410461008549,-0.012365985661745071,-0.02060570754110813,0.5983551740646362,-0.42177173495292664,0.5837947726249695,-0.5449586510658264,-0.8405686020851135,1.0815778970718384,-0.7184991240501404,0.8569738864898682
1,0.0,0.0,0.0,0.0,0.0,0.0,5.41526242159307e-06,0.0,40.30447769165039,0.0,0.0,0.0,-0.0034248167648911476,0.3381348252296448,-0.11167029291391373,-0.052576519548892975,-0.038409262895584106,-0.011478881351649761,-0.04250525310635567,0.675926923751831,-0.361032634973526,0.6465647220611572,-0.44577252864837646,-0.8709149360656738,1.0148059129714966,-0.7879265546798706,0.8193292617797852
2,4.6561424937863194e-07,0.0,3.4654531478881836,0.0,0.0,0.0,5.409802739109182e-08,0.0,0.40263837575912476,0.0,0.0,0.0,0.003284552600234747,0.3478981554508209,-0.2912708520889282,-0.07413456588983536,-0.07520212233066559,0.018051395192742348,-0.05101792886853218,0.7580081820487976,-0.28391000628471375,0.6979094743728638,-0.331886887550354,-0.9133697748184204,0.870826244354248,-0.7909310460090637,0.7254455089569092
3,0.0,0.0,0.0,3.3785501727834344e-05,0.0,251.45724487304688,0.0,0.0,0.0,5.6053835578495637e-05,0.0,417.1949768066406,-0.013352446258068085,0.375019371509552,-0.43088749051094055,-0.09867125749588013,-0.13015852868556976,0.0339372344315052,-0.07124641537666321,0.8298835158348083,-0.21323420107364655,0.7451896667480469,-0.23149967193603516,-0.9576924443244934,0.8335654735565186,-0.8142994046211243,0.6403788924217224
4,2.4412690891040256e-06,0.0,18.169767379760742,7.356640708167106e-05,0.0,547.5367431640625,3.766881854971871e-05,0.0,280.35980224609375,4.651868584915064e-05,0.0,346.2272033691406,0.07585732638835907,0.4036340117454529,-0.28068727254867554,-0.11190733313560486,-0.1500369906425476,0.036287784576416016,-0.09655197709798813,0.8836426138877869,-0.17111098766326904,0.76553875207901,-0.20208314061164856,-1.0116794109344482,0.8309634327888489,-0.8484052419662476,0.6097304821014404
5,0.0,0.0,0.0,5.9973386669298634e-05,0.0,446.36724853515625,4.3297375668771565e-05,0.0,322.2518005371094,0.0,0.0,0.0,0.17001420259475708,0.414059579372406,-0.13478973507881165,-0.13945423066616058,-0.18130667507648468,0.027878588065505028,-0.11488659679889679,0.9131904244422913,-0.16141067445278168,0.7800235748291016,-0.21877840161323547,-1.0679600238800049,0.8152804970741272,-0.8901759386062622,0.6134775876998901
6,0.0,0.0,0.0,4.795825952896848e-05,0.0,356.94158935546875,4.19592579419259e-05,0.0,312.2925109863281,0.0,0.0,0.0,0.22783078253269196,0.38671448826789856,-0.04087308049201965,-0.15308718383312225,-0.20775961875915527,0.024926533922553062,-0.07792118191719055,0.9210565090179443,-0.15584857761859894,0.7859899997711182,-0.2789272665977478,-1.1480436325073242,0.8107808232307434,-0.9175208806991577,0.7678114771842957
7,0.0,0.0,0.0,3.3651303965598345e-05,0.0,250.45843505859375,4.182973498245701e-05,0.0,311.3284912109375,0.0,0.0,0.0,0.28328099846839905,0.40543708205223083,0.006973342504352331,-0.13695596158504486,-0.2292967587709427,0.02743496000766754,-0.005062824580818415,0.904169499874115,-0.14336557686328888,0.7864000201225281,-0.359928697347641,-1.2484123706817627,0.796600341796875,-0.9326331615447998,0.8859427571296692
8,0.0,0.0,0.0,1.954874096554704e-05,0.0,145.49649047851562,3.3873264328576624e-05,0.0,252.1104278564453,0.0,0.0,0.0,0.31419506669044495,0.4441075921058655,-0.021601887419819832,-0.1103353425860405,-0.2575676441192627,0.023224584758281708,0.07117518782615662,0.865784764289856,-0.11477208137512207,0.7869077324867249,-0.4608645737171173,-1.330473780632019,0.7695741653442383,-0.9385491013526917,1.0223969221115112
9,0.0,0.0,0.0,2.761562427622266e-05,0.0,205.53634643554688,2.759178460109979e-05,0.0,205.35891723632812,0.0,0.0,0.0,0.36889517307281494,0.469676673412323,-0.07614056020975113,-0.06412238627672195,-0.28746387362480164,0.017337296158075333,0.1551913321018219,0.8160701990127563,-0.060238081961870193,0.789793074131012,-0.5698667764663696,-1.3345625400543213,0.7261528372764587,-0.9389774203300476,1.1358509063720703
10,0.0,0.0,0.0,2.627900175866671e-05,0.0,195.5881805419922,2.755076639004983e-05,0.0,205.05361938476562,0.0,0.0,0.0,0.4246576428413391,0.501837432384491,-0.1346445381641388,-0.0027069891802966595,-0.32251718640327454,0.01047424878925085,0.24958571791648865,0.7619965076446533,0.013371112756431103,0.7967162132263184,-0.681106686592102,-1.2616045475006104,0.6675095558166504,-0.9402999877929688,1.2131582498550415
11,0.0,0.0,0.0,2.0742922060890123e-05,0.0,154.38450622558594,2.327848233107943e-05,0.0,173.2560577392578,0.0,0.0,0.0,0.46737873554229736,0.541164219379425,-0.20226481556892395,0.06466958671808243,-0.3609837591648102,0.005237957928329706,0.35412126779556274,0.704007625579834,0.0974053218960762,0.8067592978477478,-0.7848256826400757,-1.1403244733810425,0.5978167057037354,-0.9429437518119812,1.231317162513733
12,2.2269372493610717e-05,0.0,165.74549865722656,1.4286610166891478e-05,0.0,106.33174133300781,1.5255821381288115e-05,0.0,113.54534912109375,0.0,0.0,0.0,0.5067948698997498,0.5943058133125305,-0.27160483598709106,0.12298306077718735,-0.3983926475048065,0.0021542515605688095,0.4568915367126465,0.647092878818512,0.17694151401519775,0.8197570443153381,-0.8617814183235168,-1.0126128196716309,0.5328866243362427,-0.9463372230529785,1.1903971433639526
13,5.0418129831086844e-05,0.0,375.24981689453125,0.0,0.0,0.0,0.0,0.0,0.0,5.694288483937271e-05,0.0,423.81195068359375,0.5164011120796204,0.6039910316467285,-0.24932953715324402,0.12024839222431183,-0.4447331726551056,-0.01160816103219986,0.480803906917572,0.6758995652198792,0.23241150379180908,0.8373590707778931,-0.883082926273346,-1.0301358699798584,0.505227267742157,-0.9491822123527527,1.2249587774276733
14,3.7499048630706966e-05,0.0,279.09625244140625,0.0,0.0,0.0,0.0,0.0,0.0,6.367275636876002e-05,0.0,473.9007568359375,0.45903638005256653,0.5058059692382812,-0.15222391486167908,0.10608889907598495,-0.4585409462451935,-0.0038593292701989412,0.45607876777648926,0.7194697260856628,0.2082143872976303,0.8704878687858582,-0.8836405873298645,-1.044797420501709,0.6021919250488281,-1.0116488933563232,1.2684147357940674
