Time,LF_FOOT_X,LF_FOOT_Y,LF_FOOT_Z,LH_FOOT_X,LH_FOOT_Y,LH_FOOT_Z,RF_FOOT_X,RF_FOOT_Y,RF_FOOT_Z,RH_FOOT_X,RH_FOOT_Y,RH_FOOT_Z,Base_lin_vel_X,Base_lin_vel_Y,Base_lin_vel_Z,joint0_pos,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,joint7_pos,joint8_pos,joint9_pos,joint10_pos,joint11_pos
0,1.137369963544188e-05,0.0,84.65166473388672,5.418006549007259e-05,0.0,403.24896240234375,3.910338637069799e-05,0.0,291.03692626953125,0.0,0.0,0.0,-0.3603775203227997,0.30323371291160583,-0.08749140799045563,-0.014470985159277916,-0.011287379078567028,-0.013602775521576405,-0.018070681020617485,0.48035451769828796,-0.4932054579257965,0.5547255873680115,-0.3904808461666107,-0.7921856641769409,0.7934418320655823,-0.623489260673523,0.7716992497444153
1,8.199986041290686e-06,0.0,61.030494689941406,3.0150235033943318e-05,0.0,224.4008331298828,3.7873756809858605e-05,0.0,281.8851013183594,0.0,0.0,0.0,-0.30779755115509033,0.29962411522865295,-0.03909582644701004,-0.035582881420850754,-0.026794353500008583,-0.02990429662168026,-0.04178852587938309,0.5309306383132935,-0.5363975167274475,0.6186418533325195,-0.31989726424217224,-0.7933365702629089,0.8692042827606201,-0.721126914024353,0.7409765720367432
2,7.80474965722533e-06,0.0,58.088844299316406,7.677634130232036e-06,0.0,57.14275360107422,0.0,0.0,0.0,7.523376552853733e-05,0.0,559.9464721679688,-0.2929133474826813,0.35378846526145935,-0.049549344927072525,-0.07691525667905807,-0.03527276590466499,-0.05021374300122261,-0.04611574113368988,0.5820060968399048,-0.5642027854919434,0.6566934585571289,-0.27241650223731995,-0.8104803562164307,0.9271054267883301,-0.6875333189964294,0.7329966425895691
3,1.7127549654105678e-05,0.0,127.47615814208984,0.0,0.0,0.0,0.0,0.0,0.0,3.990666664321907e-05,0.0,297.0155334472656,-0.20764778554439545,0.4015762209892273,-0.049423329532146454,-0.10500145703554153,-0.05595122650265694,-0.07853041589260101,-0.05486193671822548,0.6022099852561951,-0.583898663520813,0.7089438438415527,-0.28473222255706787,-0.8250664472579956,0.9830675721168518,-0.7148350477218628,0.7668843269348145
4,2.5613211619202048e-05,0.0,190.63287353515625,0.0,0.0,0.0,0.0,0.0,0.0,4.602046465151943e-05,0.0,342.51910400390625,-0.13666050136089325,0.4479745924472809,0.010833721607923508,-0.11906404048204422,-0.09372138231992722,-0.09256378561258316,-0.060504019260406494,0.6011388897895813,-0.5931891202926636,0.7509153485298157,-0.27912744879722595,-0.8227578997612,1.0455224514007568,-0.749738872051239,0.7700949311256409
5,2.7136928110849112e-05,0.0,201.97354125976562,0.0,0.0,0.0,0.0,0.0,0.0,4.45715086243581e-05,0.0,331.73486328125,-0.07990330457687378,0.49454864859580994,0.024894485250115395,-0.13263943791389465,-0.13770316541194916,-0.07485447078943253,-0.06251078844070435,0.6015355587005615,-0.6013361811637878,0.7834789752960205,-0.26626694202423096,-0.8179655075073242,1.1176923513412476,-0.8420129418373108,0.7694574594497681
6,2.751369174802676e-05,0.0,204.77769470214844,0.0,0.0,0.0,0.0,0.0,0.0,4.390004323795438e-05,0.0,326.7373046875,-0.019588476046919823,0.540045976638794,0.03093072399497032,-0.14987723529338837,-0.18231754004955292,-0.03566571697592735,-0.06362386792898178,0.6017647385597229,-0.6107409596443176,0.8069309592247009,-0.24912723898887634,-0.8082345724105835,1.1842561960220337,-0.9438508749008179,0.7703254818916321
7,2.608435897855088e-05,0.0,194.13951110839844,0.0,0.0,0.0,0.0,0.0,0.0,4.877213723375462e-05,0.0,362.99908447265625,0.04602164775133133,0.5903924107551575,0.03953755646944046,-0.17086666822433472,-0.22003108263015747,0.019799785688519478,-0.0645659789443016,0.6021382808685303,-0.6183546781539917,0.8210856914520264,-0.22672030329704285,-0.7947396636009216,1.2277249097824097,-1.0409055948257446,0.7699208855628967
8,2.5018167434609495e-05,0.0,186.20411682128906,0.0,0.0,0.0,0.0,0.0,0.0,4.270584395271726e-05,0.0,317.8491516113281,0.12300810217857361,0.642489492893219,0.04790361970663071,-0.1942525953054428,-0.2469521164894104,0.08236513286828995,-0.06475941836833954,0.6035745739936829,-0.6184667944908142,0.8217645883560181,-0.1967819780111313,-0.7799173593521118,1.2321012020111084,-1.1006410121917725,0.7625768184661865
9,2.2636048015556298e-05,0.0,168.47457885742188,1.9028560927836224e-05,0.0,141.6249237060547,0.0,0.0,0.0,4.41443407908082e-05,0.0,328.5555419921875,0.2049606740474701,0.6849340796470642,0.05658170208334923,-0.21800117194652557,-0.2575947046279907,0.14729784429073334,-0.0637139156460762,0.6070712804794312,-0.6116109490394592,0.807163417339325,-0.15943485498428345,-0.7652655243873596,1.227386713027954,-1.1024550199508667,0.7454547882080078
