Time,LF_FOOT_X,LF_FOOT_Y,LF_FOOT_Z,LH_FOOT_X,LH_FOOT_Y,LH_FOOT_Z,RF_FOOT_X,RF_FOOT_Y,RF_FOOT_Z,RH_FOOT_X,RH_FOOT_Y,RH_FOOT_Z,Base_lin_vel_X,Base_lin_vel_Y,Base_lin_vel_Z,joint0_pos,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,joint7_pos,joint8_pos,joint9_pos,joint10_pos,joint11_pos
0,0.0,0.0,0.0,0.0,0.0,0.0,5.610418156720698e-05,0.0,417.5696716308594,6.583158392459154e-05,0.0,489.9683837890625,-0.24686305224895477,-0.10297376662492752,-0.020610006526112556,-0.009985698387026787,-0.01070383656769991,0.028797507286071777,0.018768539652228355,0.2828783094882965,-0.38951942324638367,0.6563154458999634,-0.6638035774230957,-0.7395638227462769,0.9067807197570801,-0.7068971395492554,0.6643657088279724
1,1.4019545233168174e-05,0.0,104.34404754638672,0.0,0.0,0.0,2.318570750503568e-06,0.0,17.256555557250977,5.2025825425516814e-05,0.0,387.2154846191406,-0.22674420475959778,0.06972334533929825,0.12593092024326324,-0.058802079409360886,-0.07392313331365585,0.05849667266011238,0.0375669002532959,0.3824489414691925,-0.3373403251171112,0.7014676928520203,-0.7200822830200195,-0.8235808610916138,0.8578528165817261,-0.7688255310058594,0.7403004169464111
2,1.4814679161645472e-05,0.0,110.26203918457031,5.806011176900938e-05,0.0,432.1272277832031,0.0,0.0,0.0,0.0,0.0,0.0,-0.20980854332447052,0.051514770835638046,0.011853606440126896,-0.11683915555477142,-0.09840254485607147,0.05009515956044197,0.03582536429166794,0.43230924010276794,-0.30608394742012024,0.7144900560379028,-0.706443727016449,-0.874627947807312,0.8486309051513672,-0.7278616428375244,0.780325174331665
3,1.4581428331439383e-05,0.0,108.5260009765625,2.865037640731316e-05,0.0,213.23773193359375,0.0,0.0,0.0,0.0,0.0,0.0,-0.1456923484802246,0.0433025062084198,-0.010018968023359776,-0.18647632002830505,-0.09606636315584183,0.016096435487270355,0.02678597718477249,0.4371472895145416,-0.31949108839035034,0.7408578395843506,-0.6029501557350159,-0.885876476764679,0.8754922747612,-0.7478104829788208,0.8218864798545837
4,1.6831892935442738e-05,0.0,125.2756576538086,6.111420134402579e-06,0.0,45.485801696777344,0.0,0.0,0.0,0.0,0.0,0.0,-0.11396578699350357,0.029407039284706116,-0.12799257040023804,-0.25909844040870667,-0.1059579998254776,-0.02502126805484295,0.023787451907992363,0.4393129050731659,-0.33007317781448364,0.7695784568786621,-0.4613325595855713,-0.8820691704750061,0.8929829597473145,-0.7657144665718079,0.7992222905158997
5,1.7784333977033384e-05,0.0,132.3644561767578,0.0,0.0,0.0,0.0,0.0,0.0,7.163818372646347e-05,0.0,533.1854858398438,-0.13277307152748108,0.1020851656794548,-0.09067461639642715,-0.30286821722984314,-0.1234842985868454,-0.05266285315155983,0.013068214058876038,0.44861388206481934,-0.3457498550415039,0.7780154347419739,-0.43251147866249084,-0.8816342949867249,0.9209423661231995,-0.7543047070503235,0.795939564704895
6,2.2076646928326227e-05,0.0,164.3110809326172,0.0,0.0,0.0,0.0,0.0,0.0,4.233623985783197e-05,0.0,315.0982971191406,-0.04241391643881798,0.1872156411409378,-0.03526861220598221,-0.3227522671222687,-0.15654529631137848,-0.058168161660432816,0.007622445933520794,0.4530513286590576,-0.3696354925632477,0.7761563062667847,-0.45454397797584534,-0.8885823488235474,0.9707149863243103,-0.7785124778747559,0.8360980153083801
7,2.5396851924597286e-05,0.0,189.02256774902344,0.0,0.0,0.0,0.0,0.0,0.0,4.462713695829734e-05,0.0,332.1488952636719,0.01502050831913948,0.2396019697189331,0.013555602170526981,-0.3347584903240204,-0.18169204890727997,-0.029018400236964226,0.010471946559846401,0.4520086646080017,-0.3995501399040222,0.7761366367340088,-0.44640254974365234,-0.8907110691070557,1.0133718252182007,-0.8525917530059814,0.8295881748199463
8,2.625241359055508e-05,0.0,195.3903045654297,0.0,0.0,0.0,0.0,0.0,0.0,4.676734170061536e-05,0.0,348.077880859375,0.0631866306066513,0.3004983067512512,0.030374998226761818,-0.34799298644065857,-0.1939653605222702,0.02657243236899376,0.018126152455806732,0.4513159692287445,-0.4389667809009552,0.7715541124343872,-0.43284937739372253,-0.8868842720985413,1.0671411752700806,-0.9491355419158936,0.8242650032043457
9,2.5581106456229463e-05,0.0,190.39393615722656,0.0,0.0,0.0,0.0,0.0,0.0,5.2577332098735496e-05,0.0,391.3201904296875,0.12734082341194153,0.37053632736206055,0.05081073194742203,-0.36842983961105347,-0.20380014181137085,0.08824612945318222,0.022405968979001045,0.44919490814208984,-0.47953712940216064,0.7617276310920715,-0.4142477810382843,-0.8743415474891663,1.1092183589935303,-1.0499820709228516,0.8195223212242126
