Time,LF_FOOT_X,LF_FOOT_Y,LF_FOOT_Z,LH_FOOT_X,LH_FOOT_Y,LH_FOOT_Z,RF_FOOT_X,RF_FOOT_Y,RF_FOOT_Z,RH_FOOT_X,RH_FOOT_Y,RH_FOOT_Z,Base_lin_vel_X,Base_lin_vel_Y,Base_lin_vel_Z,joint0_pos,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,joint7_pos,joint8_pos,joint9_pos,joint10_pos,joint11_pos
0,4.6147415559971705e-06,0.0,34.34639358520508,0.0,0.0,0.0,2.065871740342118e-05,0.0,153.75778198242188,0.0,0.0,0.0,0.18195033073425293,-0.05197175592184067,0.28125378489494324,-0.003963265102356672,-0.04324829578399658,0.004095900803804398,0.005553385242819786,0.4154292643070221,-0.5720324516296387,0.34174641966819763,-0.3396896421909332,-0.7449832558631897,1.0666269063949585,-0.7077764272689819,0.5273262858390808
1,1.994018930417951e-06,0.0,14.840994834899902,0.0,0.0,0.0,2.082657374558039e-05,0.0,155.00711059570312,3.468904469627887e-05,0.0,258.18206787109375,0.2556293308734894,0.056496430188417435,0.260635644197464,-0.04245183244347572,-0.15410441160202026,0.0027242263313382864,-0.0044283196330070496,0.5289134979248047,-0.5298499464988708,0.3361784517765045,-0.37159690260887146,-0.7956835031509399,1.0266573429107666,-0.6967739462852478,0.5833160877227783
2,1.951219019247219e-06,0.0,14.522446632385254,0.0,0.0,0.0,1.0668541108316276e-05,0.0,79.4033432006836,3.377092070877552e-05,0.0,251.3487091064453,0.2443450540304184,0.0958557054400444,0.18933331966400146,-0.09690848737955093,-0.2209898680448532,0.01681634970009327,0.008640018291771412,0.6356255412101746,-0.49555715918540955,0.3250889182090759,-0.39287132024765015,-0.8608531355857849,0.9417675137519836,-0.666844367980957,0.6301722526550293
3,1.1933369023608975e-05,0.0,88.81715393066406,0.0,0.0,0.0,2.5592501629034814e-07,0.0,1.904787302017212,1.2093240684407647e-06,0.0,9.000702857971191,0.28558772802352905,0.1381320059299469,0.026654575020074844,-0.17404280602931976,-0.269072026014328,0.009304207749664783,0.006956872064620256,0.7031478881835938,-0.4733072817325592,0.3290460407733917,-0.36345160007476807,-0.9152681231498718,0.8779228925704956,-0.6352168917655945,0.5940430164337158
4,2.8841466701123863e-05,0.0,214.65997314453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30230215191841125,0.09238038957118988,-0.14041803777217865,-0.22678442299365997,-0.31091707944869995,-0.01195839885622263,-0.01668325625360012,0.7306414842605591,-0.45124804973602295,0.3628059923648834,-0.2844527065753937,-0.9345912337303162,0.8624223470687866,-0.6286776661872864,0.5516754388809204
5,1.827815140131861e-05,0.0,136.03981018066406,0.0,0.0,0.0,3.754886620299658e-06,0.0,27.946701049804688,9.23449479159899e-05,0.0,687.3009033203125,0.3208167552947998,0.14428961277008057,-0.09785480052232742,-0.2418178915977478,-0.34672319889068604,-0.026065396144986153,-0.030273733660578728,0.7461850643157959,-0.42658981680870056,0.3937070369720459,-0.22607813775539398,-0.9383209943771362,0.8720420598983765,-0.6331307291984558,0.5230553150177002
6,2.6303214326617308e-05,0.0,195.7683868408203,0.0,0.0,0.0,1.0527256563364062e-05,0.0,78.35179901123047,5.320839409250766e-05,0.0,396.01708984375,0.40036553144454956,0.24721881747245789,-0.05199989676475525,-0.25256890058517456,-0.3901410698890686,-0.036712802946567535,-0.02627352625131607,0.7648159265518188,-0.40333783626556396,0.4082624018192291,-0.20826490223407745,-0.9534410834312439,0.8931905031204224,-0.6327103972434998,0.5205943584442139
7,3.096207365160808e-05,0.0,230.44314575195312,0.0,0.0,0.0,3.269557510066079e-06,0.0,24.334516525268555,2.7047459298046306e-05,0.0,201.30763244628906,0.4344816207885742,0.29782432317733765,-0.04801001399755478,-0.2674805819988251,-0.43039509654045105,-0.05154624581336975,-0.02796611189842224,0.7828927636146545,-0.38510581851005554,0.42176303267478943,-0.17930187284946442,-0.9660376310348511,0.8988409638404846,-0.6288334131240845,0.4967021942138672
8,3.185790774296038e-05,0.0,237.11061096191406,0.0,0.0,0.0,0.0,0.0,0.0,2.8128488338552415e-05,0.0,209.3534698486328,0.4568476378917694,0.3047500252723694,-0.08549251407384872,-0.2887347340583801,-0.4554448127746582,-0.06406556814908981,-0.03466479480266571,0.8004451990127563,-0.3767142593860626,0.4400540292263031,-0.15244588255882263,-0.9733230471611023,0.901132345199585,-0.6443246603012085,0.4830557703971863
9,3.587441096897237e-05,0.0,267.00445556640625,0.0,0.0,0.0,0.0,0.0,0.0,3.903721153619699e-05,0.0,290.5444030761719,0.4927097260951996,0.31686386466026306,-0.09070008993148804,-0.3109239637851715,-0.45994922518730164,-0.06089366227388382,-0.0413120798766613,0.8185577392578125,-0.3760063648223877,0.46024516224861145,-0.12429945170879364,-0.9768157005310059,0.9056463837623596,-0.6748919486999512,0.47369953989982605
10,4.0465274651069194e-05,0.0,301.17315673828125,0.0,0.0,0.0,0.0,0.0,0.0,4.2702820792328566e-05,0.0,317.82666015625,0.5396182537078857,0.3445952832698822,-0.06258592009544373,-0.33237385749816895,-0.4498533308506012,-0.039794452488422394,-0.04680595546960831,0.8362323641777039,-0.3866893947124481,0.4808213710784912,-0.08910680562257767,-0.9765318036079407,0.930007815361023,-0.7343754172325134,0.45548221468925476
11,4.235690357745625e-05,0.0,315.2520751953125,0.0,0.0,0.0,0.0,0.0,0.0,4.185266516287811e-05,0.0,311.4991760253906,0.5819499492645264,0.37344440817832947,-0.030339166522026062,-0.3541122376918793,-0.43000373244285583,-0.0023127496242523193,-0.05267804488539696,0.8514425754547119,-0.4120978116989136,0.4985562264919281,-0.04595811292529106,-0.969515323638916,0.9742763638496399,-0.812793493270874,0.4258143901824951
12,4.1660983697511256e-05,0.0,310.0725402832031,0.0,0.0,0.0,0.0,0.0,0.0,3.24888969771564e-05,0.0,241.80691528320312,0.6167719960212708,0.39706316590309143,-0.02225584350526333,-0.378440260887146,-0.4035392701625824,0.04622582718729973,-0.06095188111066818,0.8631982207298279,-0.45134103298187256,0.5123687982559204,0.0033652717247605324,-0.9536884427070618,1.0216954946517944,-0.9005564451217651,0.38923630118370056
13,3.935185668524355e-05,0.0,292.88623046875,0.0,0.0,0.0,0.0,0.0,0.0,3.308592931716703e-05,0.0,246.25045776367188,0.652167558670044,0.41914477944374084,-0.03572380542755127,-0.40625450015068054,-0.3740784525871277,0.09846562147140503,-0.0720830112695694,0.8719856142997742,-0.4996453821659088,0.5211175084114075,0.056794941425323486,-0.9295135140419006,1.0527883768081665,-0.9762256145477295,0.3508242964744568
14,3.515124990371987e-05,0.0,261.62213134765625,0.0,0.0,0.0,0.0,0.0,0.0,3.280939199612476e-05,0.0,244.1922607421875,0.7014134526252747,0.4464643895626068,-0.056003399193286896,-0.4349301755428314,-0.3451298773288727,0.15004760026931763,-0.08293317258358002,0.8800681829452515,-0.5486953258514404,0.5227658748626709,0.11686587333679199,-0.9010454416275024,1.0577361583709717,-1.008844256401062,0.30573418736457825
15,2.7207855964661576e-05,0.0,202.5014190673828,0.0,0.0,0.0,0.0,0.0,0.0,2.812805905705318e-05,0.0,209.35028076171875,0.7598868012428284,0.4772961139678955,-0.09611432999372482,-0.46370694041252136,-0.32326123118400574,0.19536720216274261,-0.09224189817905426,0.8893046379089355,-0.586672306060791,0.5163365006446838,0.18656086921691895,-0.8720782995223999,1.028422474861145,-0.979447066783905,0.24586333334445953
16,1.1820455256383866e-05,0.0,87.97676086425781,1.1886742868227884e-05,0.0,88.47012329101562,1.9390812667552382e-05,0.0,144.32107543945312,1.4811216715315823e-05,0.0,110.23626708984375,0.8074138760566711,0.5175672769546509,-0.1785566508769989,-0.495182603597641,-0.32099422812461853,0.21925780177116394,-0.1022750586271286,0.9019190669059753,-0.6036869287490845,0.5045992732048035,0.26551708579063416,-0.8477535247802734,1.0101057291030884,-0.9266023635864258,0.16948136687278748
17,0.0,0.0,0.0,4.074309617863037e-05,0.0,303.24090576171875,4.862380956183188e-05,0.0,361.8951110839844,0.0,0.0,0.0,0.7818642854690552,0.5226567387580872,-0.160233736038208,-0.512627363204956,-0.33002418279647827,0.19358772039413452,-0.09932935237884521,0.9143029451370239,-0.58721923828125,0.5353876352310181,0.33552396297454834,-0.866387128829956,1.0223054885864258,-0.9397340416908264,0.10307469218969345
18,0.0,0.0,0.0,5.104070442030206e-05,0.0,379.8835144042969,4.3875043047592044e-05,0.0,326.55120849609375,0.0,0.0,0.0,0.7213041186332703,0.529812216758728,-0.07746792584657669,-0.5038016438484192,-0.3390711843967438,0.16982370615005493,-0.09553711861371994,0.9098637700080872,-0.5647096037864685,0.569459855556488,0.32903459668159485,-0.9509838819503784,1.0310612916946411,-0.9424281716346741,0.1584443747997284
19,0.0,0.0,0.0,4.853306381846778e-05,0.0,361.2197265625,3.649844802566804e-05,0.0,271.6490173339844,0.0,0.0,0.0,0.6980114579200745,0.5016934871673584,-0.010500483214855194,-0.46747592091560364,-0.34476029872894287,0.15022121369838715,-0.08659770339727402,0.8839319348335266,-0.5377456545829773,0.5950647592544556,0.25039923191070557,-1.0611255168914795,1.023782730102539,-0.939964234828949,0.26357337832450867
20,0.0,0.0,0.0,3.904711047653109e-05,0.0,290.6180725097656,3.6912188079440966e-05,0.0,274.7283630371094,0.0,0.0,0.0,0.6852081418037415,0.4905417859554291,0.010729528963565826,-0.40924257040023804,-0.34666579961776733,0.13130880892276764,-0.07003691047430038,0.8369036316871643,-0.5088377594947815,0.6159957051277161,0.12836205959320068,-1.1935997009277344,1.0054737329483032,-0.9350098967552185,0.3974684774875641
21,0.0,0.0,0.0,3.2723510230425745e-05,0.0,243.55308532714844,3.7415200495161116e-05,0.0,278.4721984863281,0.0,0.0,0.0,0.6804110407829285,0.48746830224990845,-0.005136106163263321,-0.3434290289878845,-0.35209932923316956,0.10574796050786972,-0.057366758584976196,0.7759844064712524,-0.47829991579055786,0.6374865174293518,-0.010019197128713131,-1.3247225284576416,0.9826781749725342,-0.930010974407196,0.5425807237625122
22,0.0,0.0,0.0,3.3814358175732195e-05,0.0,251.67201232910156,3.638067937572487e-05,0.0,270.7724914550781,0.0,0.0,0.0,0.6776623725891113,0.4805556833744049,-0.02748638205230236,-0.2659038007259369,-0.35898372530937195,0.07697773724794388,-0.042474839836359024,0.7051882147789001,-0.44793564081192017,0.6587824821472168,-0.15427398681640625,-1.3654159307479858,0.9615667462348938,-0.9214486479759216,0.6907505989074707
23,0.0,0.0,0.0,3.357441892148927e-05,0.0,249.88619995117188,3.8164580473676324e-05,0.0,284.04962158203125,0.0,0.0,0.0,0.6885098814964294,0.48043423891067505,-0.04629214107990265,-0.18354487419128418,-0.36438417434692383,0.049472153186798096,-0.017378075048327446,0.6360206604003906,-0.4183601438999176,0.678642988204956,-0.3016635477542877,-1.3268932104110718,0.9437797665596008,-0.908450186252594,0.8324480056762695
24,0.0,0.0,0.0,3.184451998095028e-05,0.0,237.01095581054688,4.12342997151427e-05,0.0,306.8968200683594,0.0,0.0,0.0,0.7011609673500061,0.49719685316085815,-0.05189838632941246,-0.10402222722768784,-0.3687543570995331,0.0240552369505167,0.017721792683005333,0.569905161857605,-0.38864484429359436,0.6956712007522583,-0.4491391181945801,-1.2394300699234009,0.9282749891281128,-0.8890266418457031,0.9554414749145508
25,0.0,0.0,0.0,2.9840843126294203e-05,0.0,222.09808349609375,4.122536847717129e-05,0.0,306.8303527832031,0.0,0.0,0.0,0.7155430316925049,0.5275682210922241,-0.05150270089507103,-0.03463686630129814,-0.3725631535053253,0.000633917807135731,0.06225761026144028,0.5061631798744202,-0.35818982124328613,0.7083816528320312,-0.5943305492401123,-1.1360044479370117,0.9147467017173767,-0.8605766892433167,1.0441319942474365
26,0.0,0.0,0.0,2.93496013910044e-05,0.0,218.44190979003906,3.8450623833341524e-05,0.0,286.1785888671875,0.0,0.0,0.0,0.7392008900642395,0.5636244416236877,-0.04596616327762604,0.020080436021089554,-0.3753146827220917,-0.02078974060714245,0.1186753436923027,0.44556567072868347,-0.3263562321662903,0.7156580090522766,-0.7321719527244568,-1.0239460468292236,0.901827335357666,-0.8215160965919495,1.0834649801254272
27,0.0,0.0,0.0,2.7660867999657057e-05,0.0,205.87307739257812,3.392721191630699e-05,0.0,252.51194763183594,0.0,0.0,0.0,0.7779446840286255,0.6042118668556213,-0.03957630321383476,0.05771737918257713,-0.3772159218788147,-0.04095805063843727,0.1863415688276291,0.3916506767272949,-0.29212749004364014,0.7170766592025757,-0.852140486240387,-0.9069324135780334,0.8871777653694153,-0.7715170383453369,1.0813701152801514
28,0.0,0.0,0.0,2.234620478702709e-05,0.0,166.3173370361328,3.0522787710651755e-05,0.0,227.17364501953125,0.0,0.0,0.0,0.8237344622612,0.6521007418632507,-0.045594699680805206,0.0778806209564209,-0.37891700863838196,-0.06013774499297142,0.25283753871917725,0.3480684161186218,-0.2549684941768646,0.7131697535514832,-0.937089204788208,-0.7930497527122498,0.8696039319038391,-0.7111543416976929,1.0398253202438354
29,0.0,0.0,0.0,1.151066771853948e-05,0.0,85.67108917236328,1.7348256733384915e-05,0.0,129.11883544921875,0.0,0.0,0.0,0.8632844090461731,0.6996093392372131,-0.09671969711780548,0.07877738028764725,-0.38169732689857483,-0.07993488758802414,0.29513058066368103,0.3161548376083374,-0.21645712852478027,0.7049647569656372,-0.9735650420188904,-0.6881424188613892,0.851631224155426,-0.6422907710075378,0.9887641072273254
30,8.027865987969562e-05,0.0,597.494384765625,3.633454355167487e-07,0.0,2.704291343688965,0.0,0.0,0.0,4.3227399146417156e-05,0.0,321.73095703125,0.8817872405052185,0.6790355443954468,-0.09812857210636139,0.06014564260840416,-0.38457944989204407,-0.08971361070871353,0.29101476073265076,0.3276423215866089,-0.18326927721500397,0.6943530440330505,-0.9616707563400269,-0.660675585269928,0.8382012248039246,-0.6337372660636902,1.0128105878829956
31,5.008529478800483e-05,0.0,372.7725830078125,0.0,0.0,0.0,0.0,0.0,0.0,5.230743408901617e-05,0.0,389.31146240234375,0.797645092010498,0.627633273601532,-0.027382608503103256,0.04352625831961632,-0.3734680712223053,-0.060960907489061356,0.28660982847213745,0.400224894285202,-0.18895429372787476,0.6753354072570801,-0.9370704889297485,-0.7471636533737183,0.8674868941307068,-0.7037450075149536,1.029218077659607
32,2.2570086002815515e-05,0.0,167.983642578125,0.0,0.0,0.0,0.0,0.0,0.0,5.4718810133636e-05,0.0,407.2587585449219,0.7774255275726318,0.6279733180999756,-0.007204200141131878,0.016115033999085426,-0.36296114325523376,-0.016227012500166893,0.273617148399353,0.4530293047428131,-0.2402896136045456,0.6683598160743713,-0.9122610688209534,-0.8009617924690247,0.9507033824920654,-0.8241848945617676,1.0433465242385864
